Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Amaresh Bahadur,IND,0,12th Pass,39,Unchahar + Rae Bareli,766942,0
Amarpal Maurya,BJP,0,Post Graduate,41,Unchahar + Rae Bareli,30698415,6860825
Anjali Maurya,BSP,0,Post Graduate,28,Unchahar + Rae Bareli,1688591,0
Atul Singh,INC, 4 ,12th Pass,38,Unchahar + Rae Bareli,13224252,0
Ayodhya Prashad,IND, 2 ,8th Pass,60,Unchahar + Rae Bareli,2678900,0
Kaushalendra Singh,IND,0,Graduate,36,Unchahar + Rae Bareli,1083000,0
Manoj Kumar Pandey,SP, 2 ,Graduate,47,Unchahar + Rae Bareli,162648132,19644235
Pankaj Kumar Patel,Akhil Bhartiya Apna Dal,0,12th Pass,33,Unchahar + Rae Bareli,466000,0
Pramod Kumar,IND,0,8th Pass,57,Unchahar + Rae Bareli,3215000,0
Rahul Singh,AAP, 2 ,12th Pass,37,Unchahar + Rae Bareli,20725000,0
Shailendra Kumar Gupta,IND,0,Graduate,25,Unchahar + Rae Bareli,1774333,0
Shiv Kumar,IND,0,Graduate,47,Unchahar + Rae Bareli,354500,0
Adhyapak Shanker Lal,BSP, 1 ,Post Graduate,41,Suar + Rampur,2717236,372000
Arshad Warsi,Minorities Democratic Party, 6 ,Literate,42,Suar + Rampur,23950000,0
Haidar Ali Khan Alias Hamza Mian,Apna Dal (Soneylal), 4 ,Graduate,31,Suar + Rampur,2366864,0
Ikram Hussain,IND,0,5th Pass,33,Suar + Rampur,262000,0
Jagpal Singh,Pichhra Samaj Party,0,Post Graduate,47,Suar + Rampur,5905825,154000
Mohammad Abdullah Azam Khan,SP, 43 ,Post Graduate,31,Suar + Rampur,32867565,0
Mohd Asif,AAP,0,12th Pass,33,Suar + Rampur,1212828,0
Monis Khan,IND,0,12th Pass,27,Suar + Rampur,4070000,0
Ram Raksha Pal Singh Alias Raja Thakur,INC,0,12th Pass,46,Suar + Rampur,21472000,2000000
Shiv Prasad,IND, 1 ,8th Pass,44,Suar + Rampur,6695000,0
Abdul Mustafa Husain,BSP, 2 ,Graduate Professional,42,Chamraua + Rampur,11638982,0
Akhilesh Kumar,IND,0,8th Pass,51,Chamraua + Rampur,14311000,700000
Ali Yusuf Ali,INC, 17 ,10th Pass,45,Chamraua + Rampur,56381548,15480146
Faheem Ahmed,IND,0,Graduate Professional,57,Chamraua + Rampur,13824922,0
Jitender Kumar,Sabka Dal United,0,Graduate Professional,39,Chamraua + Rampur,1548831,600000
Kripal Singh,IND,0,Literate,51,Chamraua + Rampur,11015527,271630
Mohan Kumar Lodhi,BJP,0,Graduate Professional,45,Chamraua + Rampur,14791597,783009
Naseer Ahmad Khan,SP, 30 ,Post Graduate,83,Chamraua + Rampur,42688645,0
Rajpal,IND,0,Graduate Professional,39,Chamraua + Rampur,222000,0
Zubair,Jagrook Janta Party,0,Graduate,41,Chamraua + Rampur,930000,0
Zulfiqar Ali Turk,AAP,0,Graduate Professional,42,Chamraua + Rampur,975654,0
Amarjeet Singh,SP,0,Post Graduate,64,Bilaspur + Rampur,35382571,7400000
Baldev Singh Aulakh,BJP,0,Post Graduate,62,Bilaspur + Rampur,36903439,10636602
Boopram,Bharatiya Subhash Sena,0,Graduate,42,Bilaspur + Rampur,3801000,365000
Harjeet Singh,IND,0,8th Pass,48,Bilaspur + Rampur,5740963,1300000
Jagdish Saran Patel,JD(U),0,Graduate Professional,44,Bilaspur + Rampur,9416592,1679000
Krishan Kant Parmeshwari,IND,0,8th Pass,58,Bilaspur + Rampur,815000,0
Nirmal Singh,AAP,0,12th Pass,53,Bilaspur + Rampur,3000000,100000
Om Radheshyam Lodhi,IND,0,8th Pass,48,Bilaspur + Rampur,2680000,125000
Ramautar Kashyap,BSP,0,Literate,56,Bilaspur + Rampur,51521500,3786409
Sanjay Kapoor,INC, 2 ,Graduate Professional,59,Bilaspur + Rampur,88737000,7065000
Akash Saxena (Honey),BJP,0,12th Pass,46,Rampur + Rampur,53644627,11227031
Faisal Khan,AAP, 9 ,Graduate,36,Rampur + Rampur,3812207,400000
Habib Ul Zafar Khan,IND,0,Graduate,38,Rampur + Rampur,128500,0
Javed Khan,IND,0,Graduate,46,Rampur + Rampur,295000,0
Mohammad Azam Khan,SP, 87 ,Graduate Professional,73,Rampur + Rampur,61475680,0
Nawab Kazim Ali Khan,INC, 2 ,Post Graduate,61,Rampur + Rampur,2968848840,7343266
Sadaqat Hussain,BSP,0,Graduate,31,Rampur + Rampur,10211591,0
Ankur Sagar,IND,0,Graduate Professional,28,Milak (Sc) + Rampur,2560000,0
Babita Rani,Lok Shakti,0,10th Pass,46,Milak (Sc) + Rampur,2220843,625000
Kumar Eklavya,INC, 1 ,Others,31,Milak (Sc) + Rampur,2313161,0
Rajbala Singh,BJP, 1 ,Post Graduate,40,Milak (Sc) + Rampur,122495486,49153516
Surendra Singh Sagar,BSP, 3 ,12th Pass,61,Milak (Sc) + Rampur,24200000,2700000
Vijay Singh,SP, 1 ,10th Pass,61,Milak (Sc) + Rampur,13029298,700000
Anil Babu,Rashtriya Parivartan Dal,0,Graduate Professional,37,Chandausi (Sc) + Sambhal,338000,0
Gulab Debi,BJP,0,Post Graduate,66,Chandausi (Sc) + Sambhal,25919570,450000
Km Vimlesh Kumari,SP, 1 ,Graduate Professional,39,Chandausi (Sc) + Sambhal,10423835,2500000
Manju,IND,0,Post Graduate,41,Chandausi (Sc) + Sambhal,1180000,0
Mithlesh Kumari,INC,0,Literate,44,Chandausi (Sc) + Sambhal,12490000,0
Rajesh,IND,0,8th Pass,52,Chandausi (Sc) + Sambhal,9463000,0
Ran Vijay Singh,BSP,0,Doctorate,48,Chandausi (Sc) + Sambhal,15370166,1795880
Ravindra Kumar,Aazad Samaj Party (Kanshi Ram),0,Graduate Professional,35,Chandausi (Sc) + Sambhal,510000,0
Sachin Kumar,AAP,0,Graduate Professional,36,Chandausi (Sc) + Sambhal,3350000,0
Tejpal,IND,0,10th Pass,43,Chandausi (Sc) + Sambhal,4925000,0
Vijay Pal,IND,0,Literate,59,Chandausi (Sc) + Sambhal,5990000,170000
Anju,AAP,0,8th Pass,32,Asmoli + Sambhal,24500000,0
Gufran Khan,IND,0,12th Pass,37,Asmoli + Sambhal,1090000,0
Harendra Kumar,BJP, 1 ,Graduate,39,Asmoli + Sambhal,13257765,0
Mahaveer,IND,0,10th Pass,39,Asmoli + Sambhal,65309,0
Marghoob Alam,INC,0,Literate,58,Asmoli + Sambhal,157183071,1047000
Navkesh,IND, 1 ,12th Pass,47,Asmoli + Sambhal,20820060,0
Pavan Kumar,IND, 3 ,10th Pass,41,Asmoli + Sambhal,928000,0
Pinki Singh,SP, 1 ,Graduate Professional,41,Asmoli + Sambhal,69990957,2770806
Rafatulla,BSP,0,Literate,62,Asmoli + Sambhal,42900000,0
Shakeel Ahmed,All India Majlis-E-Ittehadul Muslimeen,0,Graduate Professional,60,Asmoli + Sambhal,3426900,0
Taufeeq,IND,0,12th Pass,38,Asmoli + Sambhal,1222000,0
Ajay Kumar,IND,0,12th Pass,51,Sambhal + Sambhal,19965000,300000
Anshul,IND,0,Graduate,41,Sambhal + Sambhal,3479345,116228
Iqbal,IND,0,Literate,47,Sambhal + Sambhal,1447400,630000
Iqbal Mehmood,SP,0,Graduate,69,Sambhal + Sambhal,102346198,140686
Mohammad Mushir Khan Tarin,All India Majlis-E-Ittehadul Muslimeen, 3 ,Post Graduate,53,Sambhal + Sambhal,87584937,0
Mohd. Kashif Khan,AAP,0,Graduate,39,Sambhal + Sambhal,7561000,0
Nida Ahmad,INC,0,Others,37,Sambhal + Sambhal,8333580,720000
Rajesh Singhal,BJP,0,Graduate,53,Sambhal + Sambhal,22165898,1963048
Saboor Husain,IND,0,5th Pass,34,Sambhal + Sambhal,1210389,0
Shakil Ahamad,BSP, 2 ,Literate,52,Sambhal + Sambhal,321333782,3854042
Zahid,SHS,0,10th Pass,38,Sambhal + Sambhal,585672,0
Ajeet Kumar Alias Raju Yadav,BJP, 2 ,12th Pass,45,Gunnaur + Sambhal,46104841,348758
Anil Kumar,Aazad Samaj Party (Kanshi Ram),0,10th Pass,33,Gunnaur + Sambhal,4960000,0
Firoz,BSP,0,5th Pass,50,Gunnaur + Sambhal,13683711,296000
Hari Singh,IND,0,12th Pass,67,Gunnaur + Sambhal,5581000,0
Lakhvendra Alias Akhilesh Yadav,IND, 3 ,Post Graduate,36,Gunnaur + Sambhal,6543032,309446
Ramkhiladi,IND,0,Graduate,30,Gunnaur + Sambhal,5050000,0
Ramkhiladi Singh,SP, 9 ,Graduate Professional,60,Gunnaur + Sambhal,42806584,1123144
Vijay Kumar,AAP,0,12th Pass,33,Gunnaur + Sambhal,16741866,0
Vijay Sharma,INC, 3 ,12th Pass,36,Gunnaur + Sambhal,8867757,50000
Akhilesh,AAP,0,Post Graduate,29,Menhdawal + Sant Kabir Nagar,160000,0
Anil Kumar Tripathi,Nirbal Indian Shoshit Hamara Aam Dal, 8 ,Others,56,Menhdawal + Sant Kabir Nagar,192149033,34805255
Brijesh Kumar,Sarvjan Awaz Party, 1 ,12th Pass,47,Menhdawal + Sant Kabir Nagar,6660000,0
Jay Chand,SP, 3 ,10th Pass,58,Menhdawal + Sant Kabir Nagar,19893497,1500000
Meenu Singh,Peace Party,0,Graduate,46,Menhdawal + Sant Kabir Nagar,34397000,1000000
Muhammad Tabish Khan,BSP, 3 ,12th Pass,59,Menhdawal + Sant Kabir Nagar,27038672,0
Rafiqua Khatoon,INC,0,10th Pass,47,Menhdawal + Sant Kabir Nagar,9489941,0
Ramkrishna,IND,0,Graduate Professional,51,Menhdawal + Sant Kabir Nagar,6853000,0
Shakti Prasad,Lok Shakti,0,12th Pass,35,Menhdawal + Sant Kabir Nagar,100000,0
Shankar,IND,0,Literate,50,Menhdawal + Sant Kabir Nagar,6222000,0
Surendra Mohan,Vikassheel Insaan Party,0,Graduate,38,Menhdawal + Sant Kabir Nagar,27973238,6700000
Udayraj,Bahujan Mukti Party,0,12th Pass,52,Menhdawal + Sant Kabir Nagar,1735000,0
Zalaluddin,Jan Adhikar Party,0,8th Pass,59,Menhdawal + Sant Kabir Nagar,4803500,0
Aftab Alam,BSP,0,Graduate,41,Khalilabad + Sant Kabir Nagar,46242787,12178588
Akhilesh,IND,0,Graduate,48,Khalilabad + Sant Kabir Nagar,6963767,1600000
Amrendra Bhushan,INC,0,Doctorate,29,Khalilabad + Sant Kabir Nagar,8203000,1200000
Ankur Tiwari,BJP,0,Graduate,31,Khalilabad + Sant Kabir Nagar,69311940,15239974
Digvijay Narayan,SP, 2 ,Others,52,Khalilabad + Sant Kabir Nagar,10351989,21949617
Dr Mohammad Ayub,Peace Party, 19 ,Post Graduate,66,Khalilabad + Sant Kabir Nagar,54858994,7581552
Girija Shanker,Rashtriya Bhagidari Party,0,10th Pass,37,Khalilabad + Sant Kabir Nagar,470000,0
Iftekhar Ahmad,IND,0,8th Pass,43,Khalilabad + Sant Kabir Nagar,156500,0
Mohammad Ali,Indian National League, 1 ,Others,36,Khalilabad + Sant Kabir Nagar,5000000,0
Niyaz,IND,0,Literate,59,Khalilabad + Sant Kabir Nagar,1401000,0
Ravindra Kumar Yadav,IND,0,Post Graduate,46,Khalilabad + Sant Kabir Nagar,257598,0
Shyamlal,IND,0,8th Pass,65,Khalilabad + Sant Kabir Nagar,3033100,0
Subodh Chandra,AAP,0,Graduate,37,Khalilabad + Sant Kabir Nagar,36369351,13736059
Alagu Prasad,Suheldev Bharatiya Samaj Party, 4 ,12th Pass,51,Dhanghata (Sc) + Sant Kabir Nagar,9025000,1600000
Amrit Kumar,Vikassheel Insaan Party,0,Post Graduate,41,Dhanghata (Sc) + Sant Kabir Nagar,6459000,3000
Bhajuraram Alias Bhajuram,IND,0,Literate,45,Dhanghata (Sc) + Sant Kabir Nagar,293500,0
Ganesh Chandra,BJP,0,Graduate,35,Dhanghata (Sc) + Sant Kabir Nagar,17476271,1534726
Girajesh,AAP,0,Graduate,52,Dhanghata (Sc) + Sant Kabir Nagar,1038000,0
Harilal,IND,0,Graduate,61,Dhanghata (Sc) + Sant Kabir Nagar,1233525,0
Kusum,Sarvjan Awaz Party,0,10th Pass,42,Dhanghata (Sc) + Sant Kabir Nagar,433000,0
Lautan Prasad,Shoshit Samaj Dal,0,Graduate,69,Dhanghata (Sc) + Sant Kabir Nagar,1332300,104000
Narendra Dev,Jan Adhikar Party,0,Post Graduate,52,Dhanghata (Sc) + Sant Kabir Nagar,34847534,885730
Santosh,BSP, 1 ,12th Pass,33,Dhanghata (Sc) + Sant Kabir Nagar,1216018,0
Shanti Devi,INC,0,Literate,44,Dhanghata (Sc) + Sant Kabir Nagar,780794,0
Yashavant,IND,0,Graduate,28,Dhanghata (Sc) + Sant Kabir Nagar,176000,0
Amit Kumar Mishra,IND,0,Graduate,33,Katra + Shahjahanpur,1223000,0
Mahipal,IND,0,Illiterate,54,Katra + Shahjahanpur,871000,0
Munna Singh,INC, 7 ,Graduate,50,Katra + Shahjahanpur,46818581,0
Omdev,IND,0,10th Pass,29,Katra + Shahjahanpur,411000,0
Rajesh Kashyap,BSP,0,Post Graduate,49,Katra + Shahjahanpur,5631000,0
Rajesh Yadav,SP, 6 ,Graduate Professional,51,Katra + Shahjahanpur,72409475,2338519
Rajveer,Jan Adhikar Party,0,8th Pass,45,Katra + Shahjahanpur,3180000,0
Sukhvindar Singh,AAP,0,Post Graduate,28,Katra + Shahjahanpur,1404500,0
Vedram,Bharatiya Subhash Sena,0,8th Pass,51,Katra + Shahjahanpur,9225000,0
Veer Vikram Singh,BJP,0,Post Graduate,35,Katra + Shahjahanpur,16798197,0
Vishwa Deepak,IND,0,12th Pass,53,Katra + Shahjahanpur,2972000,0
Alok Kumar Sharma,IND,0,Graduate Professional,29,Jalalabad + Shahjahanpur,1986100,124812
Alok Yadav,IND,0,12th Pass,29,Jalalabad + Shahjahanpur,60000,0
Anuruddh Singh,BSP,0,Graduate,31,Jalalabad + Shahjahanpur,3604188,1400000
Gurmeet Kaur,INC,0,Post Graduate,40,Jalalabad + Shahjahanpur,116993473,0
Hari Prakash Verma,BJP,0,Graduate Professional,42,Jalalabad + Shahjahanpur,23011823,1657281
Neeraj Nalinish,SP,0,Graduate Professional,52,Jalalabad + Shahjahanpur,101065635,8826067
Sanjeev Kumar,IND,0,Graduate Professional,33,Jalalabad + Shahjahanpur,2544743,814907
Santram Singh Chauhan,AAP, 2 ,Graduate Professional,69,Jalalabad + Shahjahanpur,12702468,0
Abhishek Singh Kushwaha,IND,0,Graduate,31,Tilhar + Shahjahanpur,33000,0
Babu Singh,IND,0,Post Graduate,64,Tilhar + Shahjahanpur,22453029,850000
Harishchandra Sharma,Bharatiya Subhash Sena,0,10th Pass,43,Tilhar + Shahjahanpur,1915000,0
Nawab Faizan Ali Khan,BSP,0,Graduate Professional,39,Tilhar + Shahjahanpur,16404416,3400000
Nokhey Lal,CPI,0,8th Pass,56,Tilhar + Shahjahanpur,945900,0
Pramod Kumar Yadav,Bhartiya Krishak Dal,0,Post Graduate,48,Tilhar + Shahjahanpur,3379000,500000
Rajnish Gupta,INC,0,8th Pass,49,Tilhar + Shahjahanpur,65642959,14050017
Ram Aserey,IND,0,8th Pass,45,Tilhar + Shahjahanpur,33356729,3674128
Roshan Lal Verma,SP, 3 ,Literate,63,Tilhar + Shahjahanpur,35299695,1600000
Sakir,LJP,0,10th Pass,51,Tilhar + Shahjahanpur,1760000,0
Salona Kushwaha,BJP, 2 ,Post Graduate,47,Tilhar + Shahjahanpur,124882342,24615752
Sarita Yadav,Rashtriya Samaj Paksha,0,10th Pass,33,Tilhar + Shahjahanpur,1431988,0
Sumit Srivastav,IND,0,Post Graduate,33,Tilhar + Shahjahanpur,120500,0
Vishambar Dayal,AAP,0,Graduate,51,Tilhar + Shahjahanpur,18028000,0
Amit Kumar,LJP,0,Graduate,49,Powayan (Sc) + Shahjahanpur,10891000,868000
Anuj Kumri,INC,0,12th Pass,28,Powayan (Sc) + Shahjahanpur,3365000,0
Champati,Bharatiya Subhash Sena,0,Literate,47,Powayan (Sc) + Shahjahanpur,1260000,0
Chetram,BJP,0,Graduate Professional,62,Powayan (Sc) + Shahjahanpur,18961186,1500000
Divaker Lal,IND,0,8th Pass,45,Powayan (Sc) + Shahjahanpur,435025,0
Mahendra Singh,IND,0,Post Graduate,43,Powayan (Sc) + Shahjahanpur,721889,60000
Mahesh Chandra Sagar,Aazad Samaj Party (Kanshi Ram),0,12th Pass,42,Powayan (Sc) + Shahjahanpur,4420281,0
Rampal,IND,0,Graduate,64,Powayan (Sc) + Shahjahanpur,3810000,20000
Sudha Devi,IND,0,12th Pass,26,Powayan (Sc) + Shahjahanpur,882000,0
Udayveer Singh,BSP,0,Graduate,30,Powayan (Sc) + Shahjahanpur,14227757,500000
Upendra Pal Singh,SP, 3 ,Graduate Professional,40,Powayan (Sc) + Shahjahanpur,3092436,0
Ajay Mera Pandey,IND,0,Post Graduate,68,Shahjahanpur + Shahjahanpur,825271,0
Aradhana,IND,0,Graduate,42,Shahjahanpur + Shahjahanpur,15511729,0
Lokesh Shrivastava,IND,0,Graduate Professional,46,Shahjahanpur + Shahjahanpur,7676045,0
Manoj Kumar,Rashtriya Samaj Paksha,0,Graduate Professional,43,Shahjahanpur + Shahjahanpur,191000,0
Rahul Mohan,LJP,0,Graduate Professional,31,Shahjahanpur + Shahjahanpur,1325000,0
Rajeev Kumar Saxena,Bhartiya Krishak Dal, 2 ,Graduate Professional,55,Shahjahanpur + Shahjahanpur,30300000,0
Rajiv Kumar,AAP,0,Graduate,55,Shahjahanpur + Shahjahanpur,2223000,0
Ram Dayal,Bharatiya Subhash Sena,0,5th Pass,62,Shahjahanpur + Shahjahanpur,4821000,160000
Sanjay Kumar,IND,0,Illiterate,41,Shahjahanpur + Shahjahanpur,6700,0
Sarvesh Chandra Dhandhu,BSP, 1 ,Graduate Professional,47,Shahjahanpur + Shahjahanpur,15511729,0
Shahadeva Kumar,Sabka Dal United,0,Graduate Professional,47,Shahjahanpur + Shahjahanpur,492000,0
Smt. Poonam,INC, 1 ,Graduate,33,Shahjahanpur + Shahjahanpur,578418,0
Suresh Kumar Khanna,BJP,0,Graduate Professional,68,Shahjahanpur + Shahjahanpur,17887747,60000
Tanveer Khan,SP, 3 ,Graduate,51,Shahjahanpur + Shahjahanpur,31059899,1000000
Wakar Ahamad Khan,IND,0,10th Pass,50,Shahjahanpur + Shahjahanpur,1660000,0
Akhilesh Kumar,IND,0,12th Pass,56,Dadraul + Shahjahanpur,11978000,1300000
Anil Kumar Bharti,IND,0,10th Pass,43,Dadraul + Shahjahanpur,3688299,14529
Chandraketu Maurya,BSP,0,Graduate,30,Dadraul + Shahjahanpur,6738000,590000
Jitendra Pal Singh,LJP,0,Graduate,41,Dadraul + Shahjahanpur,7631500,0
Manvendra Singh,BJP,0,Graduate Professional,67,Dadraul + Shahjahanpur,31214061,1707262
Mukesh,Rashtriya mahan Gantantra Party,0,8th Pass,32,Dadraul + Shahjahanpur,848000,0
Nirmala Gupta,SHS,0,Post Graduate,40,Dadraul + Shahjahanpur,31700000,0
Pradeep Kumar Singh,Jan Adhikar Party,0,Graduate,33,Dadraul + Shahjahanpur,116000,0
Pradeep Singh,Rashtriya Samaj Paksha,0,12th Pass,35,Dadraul + Shahjahanpur,2510000,1000000
Rajeev Singh,AAP,0,12th Pass,49,Dadraul + Shahjahanpur,7038000,700000
Rajesh Kumar Verma,SP,0,Post Graduate,53,Dadraul + Shahjahanpur,86300820,0
Ram Rahish,IND,0,8th Pass,48,Dadraul + Shahjahanpur,2850000,0
Surpati,Voters Party International,0,Literate,61,Dadraul + Shahjahanpur,7824967,0
Tanveer Khan,INC, 1 ,Graduate,40,Dadraul + Shahjahanpur,2525569,297306
Akhlak,INC,0,Literate,50,Kairana + Shamli,20116500,250000
Devi Singh,Aazad Samaj Party (Kanshi Ram),0,12th Pass,25,Kairana + Shamli,502500,0
Harun Ali,IND,0,Literate,47,Kairana + Shamli,20240000,250000
Israr,IND, 3 ,Literate,38,Kairana + Shamli,90000,0
Mriganka Singh,BJP, 1 ,Post Graduate,62,Kairana + Shamli,57650096,0
Nahid Hasan,SP, 16 ,Graduate Professional,34,Kairana + Shamli,31422232,0
Rajendera,BSP,0,8th Pass,57,Kairana + Shamli,6922241,2270000
Sethpal,IND,0,8th Pass,54,Kairana + Shamli,14662000,0
Smt. Sangeeta,AAP,0,5th Pass,37,Kairana + Shamli,1431000,0
Vijay Kumar,IND,0,10th Pass,41,Kairana + Shamli,27272592,0
Arvind Deshwal,AAP,0,12th Pass,49,Thana Bhawan + Shamli,3058398,0
Ashraf Ali Khan,RLD, 1 ,12th Pass,49,Thana Bhawan + Shamli,29896611,1164910
Ikram,All India Majlis-E-Ittehadul Muslimeen,0,Literate,48,Thana Bhawan + Shamli,182500,0
Rakesh Kumar,Aazad Samaj Party (Kanshi Ram), 1 ,Graduate Professional,40,Thana Bhawan + Shamli,3241442,0
Rama Adil,IND,0,Graduate,48,Thana Bhawan + Shamli,29896611,1164910
Saddam,SDPI,0,Literate,31,Thana Bhawan + Shamli,431000,0
Satya Sanyam Bhuryan,INC, 1 ,Post Graduate,43,Thana Bhawan + Shamli,17486000,1305000
Sherpal Alias Sudhir Alias Sher Singh,IND, 4 ,Graduate,48,Thana Bhawan + Shamli,21701680,1100000
Suresh Kumar,BJP, 3 ,12th Pass,51,Thana Bhawan + Shamli,8176203,0
Zaheer Malik,BSP,0,Literate,48,Thana Bhawan + Shamli,14880000,0
Ajay,IND,0,10th Pass,39,Shamli + Shamli,371500,0
Asim,IND,0,8th Pass,34,Shamli + Shamli,160000,0
Bijendra,AAP, 2 ,Post Graduate,41,Shamli + Shamli,3350000,338000
Bijendra,BSP,0,Graduate Professional,55,Shamli + Shamli,15851980,3069149
Dhurendar Singh,IND,0,Literate,42,Shamli + Shamli,1971000,0
Lalit Kumar,IND,0,Graduate,40,Shamli + Shamli,1692000,0
Mohmmad Ayub Jang,INC, 1 ,Graduate Professional,61,Shamli + Shamli,4718376,0
Persann Kumar,RLD,0,Graduate,51,Shamli + Shamli,183108122,0
Sunita Devi,Sarvjan Lok Shakti Party,0,10th Pass,40,Shamli + Shamli,9610500,0
Tejendra Singh,BJP,0,Post Graduate,56,Shamli + Shamli,18231994,0
Aasiya,All India Majlis-E-Ittehadul Muslimeen,0,Literate,47,Bhinga + Shrawasti,4518767,0
Alimuddin,BSP, 1 ,12th Pass,33,Bhinga + Shrawasti,8064000,250000
Gajala Chaudhary,INC,0,10th Pass,33,Bhinga + Shrawasti,4029000,50000
Indrani Devi,SP, 2 ,12th Pass,52,Bhinga + Shrawasti,40525000,1500000
Jhaloose,IND,0,8th Pass,39,Bhinga + Shrawasti,424000,0
Manoj Kumar Pathak,LJP, 3 ,10th Pass,32,Bhinga + Shrawasti,2749500,0
Moti,IND,0,Illiterate,58,Bhinga + Shrawasti,1580000,0
Padam Sen Chaudhary,BJP,0,12th Pass,66,Bhinga + Shrawasti,55240345,0
Prabhakar Pandey,Bahujan Maha Party,0,Graduate Professional,36,Bhinga + Shrawasti,2729959,0
Ram Kishor,Vikassheel Insaan Party,0,12th Pass,45,Bhinga + Shrawasti,1229000,0
Ram Rup,Samyak Party,0,10th Pass,38,Bhinga + Shrawasti,13090000,200000
Ahtishamul Haque Khan,Peace Party, 1 ,10th Pass,42,Shrawasti + Shrawasti,19114000,2000000
Dayaram Das,Rashtriya Jantantrik Bharat Vikas Party,0,12th Pass,76,Shrawasti + Shrawasti,50000,0
Mohhamad Aslam Rainee,SP, 2 ,Graduate Professional,58,Shrawasti + Shrawasti,52352575,4222363
Molhu Ram Rajbhar,Jan Adhikar Party,0,10th Pass,56,Shrawasti + Shrawasti,30565000,90000
Muhammad Ramjan,INC,0,10th Pass,69,Shrawasti + Shrawasti,91918752,0
Neetu Mishra,BSP,0,Post Graduate,46,Shrawasti + Shrawasti,44601382,14200000
Rajan Singh,Samyak Party,0,8th Pass,36,Shrawasti + Shrawasti,2480000,45000
Rajendra,Bharatiya Subhash Sena,0,Literate,45,Shrawasti + Shrawasti,463048,0
Ram Feran,BJP,0,10th Pass,52,Shrawasti + Shrawasti,96850000,10000000
Ratnesh,AAP,0,10th Pass,44,Shrawasti + Shrawasti,8535000,0
Vijay Kumar,IND, 1 ,10th Pass,46,Shrawasti + Shrawasti,245000,0
Amar Singh Chaudhary,Aazad Samaj Party (Kanshi Ram),0,12th Pass,48,Shohratgarh + Siddarthnagar,29246600,2834000
Baxi Sharad Kumar Srivastava,AAP,0,Graduate,52,Shohratgarh + Siddarthnagar,2335162,0
Chaudhary Ravindra Pratap,INC, 1 ,Graduate,66,Shohratgarh + Siddarthnagar,123664464,1783542
Divakar Vikram Singh,IND,0,Post Graduate,42,Shohratgarh + Siddarthnagar,45653368,4471000
Dr. Mohd. Sarfaraz Ansari,IND,0,Post Graduate,36,Shohratgarh + Siddarthnagar,39478251,53200000
Jilajeet,Nationalist Janshakti Party,0,10th Pass,45,Shohratgarh + Siddarthnagar,2305000,0
Omprakash,JD(U),0,12th Pass,51,Shohratgarh + Siddarthnagar,5551000,1500000
Prem Chandra,Suheldev Bharatiya Samaj Party,0,12th Pass,50,Shohratgarh + Siddarthnagar,10402089,0
Radharaman Tripathi,BSP,0,Graduate,56,Shohratgarh + Siddarthnagar,29669202,7015000
Shiv Sagar,IND,0,Literate,38,Shohratgarh + Siddarthnagar,1920000,21410
Vidhyanand Alias Vidyanand,Bahujan Maha Party,0,Graduate,31,Shohratgarh + Siddarthnagar,728000,0
Vinay Verma,Apna Dal (Soneylal), 4 ,12th Pass,38,Shohratgarh + Siddarthnagar,1443877,0
Bhaggan,Sabka Dal United,0,Literate,68,Kapilvastu (Sc) + Siddarthnagar,2010000,0
Bhalu Alias Sanjay,Samajhdar Party,0,Literate,39,Kapilvastu (Sc) + Siddarthnagar,3300836,0
Devendra Kumar Guddu,INC, 1 ,12th Pass,55,Kapilvastu (Sc) + Siddarthnagar,37858174,1785000
Kanhaiya Prasad,BSP,0,12th Pass,62,Kapilvastu (Sc) + Siddarthnagar,9218589,42926
Mahesh Kumar Rao,AAP,0,Post Graduate,45,Kapilvastu (Sc) + Siddarthnagar,10895000,3750000
Pingal Prasad,IND,0,12th Pass,54,Kapilvastu (Sc) + Siddarthnagar,20000,0
Sanjay Kumar,Bahujan Maha Party,0,10th Pass,41,Kapilvastu (Sc) + Siddarthnagar,132000,0
Shambhoo Prasad,Bahujan Mukti Party,0,10th Pass,74,Kapilvastu (Sc) + Siddarthnagar,1827000,60000
Shyamdhani Rahi,BJP, 3 ,Graduate,69,Kapilvastu (Sc) + Siddarthnagar,2192526,150000
Vijay Kumar,SP, 3 ,8th Pass,46,Kapilvastu (Sc) + Siddarthnagar,42259202,0
Dinesh,Bharatiya Eklavya Party,0,12th Pass,28,Bansi + Siddarthnagar,1020000,0
Fakhruddin,IND,0,Graduate,38,Bansi + Siddarthnagar,1450000,95000
Hari Shankar,Bahujan Maha Party,0,5th Pass,34,Bansi + Siddarthnagar,1887816,0
Jai Pratap Singh,BJP,0,Graduate,68,Bansi + Siddarthnagar,80685033,0
Kiran Shukla,INC,0,8th Pass,40,Bansi + Siddarthnagar,10753000,0
Naveen,SP, 4 ,10th Pass,34,Bansi + Siddarthnagar,1620292,849000
Pradeep Kumar,AAP,0,Post Graduate,50,Bansi + Siddarthnagar,23001000,1000000
Radheshyam,BSP,0,8th Pass,45,Bansi + Siddarthnagar,32260057,4860000
Roonamati,Abhay Samaj Party,0,8th Pass,48,Bansi + Siddarthnagar,1060844,0
Saimuhammad,All India Majlis-E-Ittehadul Muslimeen,0,Literate,59,Bansi + Siddarthnagar,7548274,0
