Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
AVTAR SINGH BHADANA   Winner ,INC,0,8th Pass,48,Faridabad + Haryana,9763648,0
AKHTAR HUSAIN,IND,0,12th Pass,36,Faridabad + Haryana,193000,43000
BALDEV SINGH,IND,0,Not Given,48,Faridabad + Haryana,3220000,0
CHANDER BHAN SHARMA,IND,0,10th Pass,33,Faridabad + Haryana,100000,270000
CHAUDHARY AKHTAR,SP,0,Not Given,46,Faridabad + Haryana,128280,0
DEVENDER BHADANA,HVP,0,10th Pass,36,Faridabad + Haryana,7873522,0
DR. K. P. SINGH,IND,0,Doctorate,46,Faridabad + Haryana,192500,0
HAJI ABDUL MALIK,BSP, 6 ,Graduate,45,Faridabad + Haryana,11289031,485539
KAMAL GODARA,IND,0,Not Given,37,Faridabad + Haryana,1776717,0
LOKENDRA SINGH,SHS,0,Literate,37,Faridabad + Haryana,337236,76537
MOHD. ILYAS,INLD,0,Graduate,50,Faridabad + Haryana,7974248,79000
RAM NIWAS RATHI,LJNSP,0,10th Pass,40,Faridabad + Haryana,1395125,295380
RAMCHANDER BAINDA,BJP,0,10th Pass,53,Faridabad + Haryana,20226019,0
SUBHASH BAGHEL,LP(S),0,12th Pass,36,Faridabad + Haryana,185000,0
INDERJIT SINGH   Winner ,INC,0,Graduate Professional,54,Mahendragarh + Haryana,55105874,1108417
AJAY KUMAR,RVP,0,Graduate,28,Mahendragarh + Haryana,2550678,0
ALAKH MOHAN MATHUR,IND,0,Not Given,49,Mahendragarh + Haryana,8291471,1504000
ANIL RAO,HVP,0,Post Graduate,45,Mahendragarh + Haryana,4683059,0
BHAGAT BAL KISHAN SAINI,IND,0,Literate,56,Mahendragarh + Haryana,353305,0
COMRADE RAJENDER SINGH ADVOCATE,IND, 1 ,Post Graduate,46,Mahendragarh + Haryana,380705,65000
DR. SUDHA YADAV,BJP,0,Post Graduate,39,Mahendragarh + Haryana,6589242,1420864
NARESH,IND,0,8th Pass,33,Mahendragarh + Haryana,2086000,0
RAGHU YADAV,SP, 2 ,Graduate,48,Mahendragarh + Haryana,2150103,0
RAM KISHAN,BRPP,0,Illiterate,0,Mahendragarh + Haryana,5200,0
ROHTASH,BSP,0,8th Pass,41,Mahendragarh + Haryana,103070,697000
SATBIR KUNDU,IND,0,Post Graduate,45,Mahendragarh + Haryana,6240000,0
SWAMI DHARAM DEV,INLD,0,Post Graduate,42,Mahendragarh + Haryana,4525491,0
VED PRAKASH,NSSP,0,Not Given,44,Mahendragarh + Haryana,600200,0
KULDEEP BISHNOI   Winner ,INC,0,Graduate,35,Bhiwani + Haryana,143724090,21865304
AJAY SINGH CHAUTALA,INLD,0,Post Graduate,43,Bhiwani + Haryana,76671616,861800
BHAL SINGH,IND,0,10th Pass,48,Bhiwani + Haryana,527000,0
DEVI LAL,IND,0,10th Pass,38,Bhiwani + Haryana,9835579,2292500
KAPTAN,LJNSP,0,12th Pass,34,Bhiwani + Haryana,818000,0
KULDEEP,IND,0,10th Pass,33,Bhiwani + Haryana,1250000,0
MAHENDER SINGH,SP,0,Post Graduate,32,Bhiwani + Haryana,925000,90000
MANGAL SINGH,IND,0,10th Pass,43,Bhiwani + Haryana,1945000,207000
MANGE RAM,IND,0,Doctorate,35,Bhiwani + Haryana,1863000,209577
RAJ DEVI JANGRA,IND,0,10th Pass,39,Bhiwani + Haryana,2553129,400000
RAM BILAS,BJP,0,Graduate Professional,56,Bhiwani + Haryana,2890201,0
RAMANAND,BSP,0,Literate,60,Bhiwani + Haryana,4646000,250000
SANJEEV,IND,0,Post Graduate,26,Bhiwani + Haryana,635000,0
SURENDER,IND,0,8th Pass,34,Bhiwani + Haryana,1263000,60000
SURENDER SINGH,HVP,0,Literate,34,Bhiwani + Haryana,1163000,60000
TAPESH BAGATI,IND,0,Graduate,31,Bhiwani + Haryana,120431552,0
JAI PARKASH   Winner ,INC, 5 ,12th Pass,51,Hissar + Haryana,4568812,245760
ATAM PRAKASH,IND,0,Post Graduate,47,Hissar + Haryana,2026000,22000
BALWAN ARYA,IND,0,Post Graduate,32,Hissar + Haryana,1231589,1091728
KANWAL SINGH,HVP,0,Graduate,66,Hissar + Haryana,18616928,30000
NIRAJ,IND,0,Graduate Professional,34,Hissar + Haryana,724029,0
PARMESHWAR DAS,IND,0,8th Pass,63,Hissar + Haryana,3070000,0
PRITAM KUMAR,IND,0,10th Pass,44,Hissar + Haryana,268320,0
RAMJI LAL,IND,0,5th Pass,46,Hissar + Haryana,1563000,0
RAMNIWAS,SP,0,Graduate Professional,50,Hissar + Haryana,4088515,0
RANDHIR SINGH,IND,0,Post Graduate,56,Hissar + Haryana,158411,0
SANT RAM PRAKASH,BSP,0,10th Pass,47,Hissar + Haryana,1282556,0
SATPAL,IND,0,Post Graduate,48,Hissar + Haryana,2248037,23800
SHAMSHER,IND,0,10th Pass,35,Hissar + Haryana,6282500,100000
SUNIL KUMAR,IND,0,10th Pass,35,Hissar + Haryana,38275,0
SURENDER SINGH BARWALA,INLD,0,Post Graduate,52,Hissar + Haryana,7157128,10650
SWAMI RAGHVANAND,BJP,0,10th Pass,51,Hissar + Haryana,3653501,0
ATMA SINGH GILL   Winner ,INC,0,5th Pass,66,Sirsa + Haryana,1302714,280000
AMI LAL,RVP,0,Not Given,36,Sirsa + Haryana,406500,0
DESRAJ,IND,0,5th Pass,49,Sirsa + Haryana,91500,30000
DR. RAMESH BHUKAL,BSP,0,Doctorate,47,Sirsa + Haryana,2420600,853000
DR. SUSHIL INDORA,INLD,0,Doctorate,41,Sirsa + Haryana,6020496,1397181
MAHAVIR PARSHAD,BJP, 2 ,Post Graduate,50,Sirsa + Haryana,20348798,1338735
RAIR CHAND,HVP,0,10th Pass,51,Sirsa + Haryana,4313170,67000
VIKARAMJIT,IND,0,10th Pass,31,Sirsa + Haryana,362000,150000
DHANI RAM SHANDIL   Winner ,INC,0,Doctorate,63,Simla + Himachal Pradesh,9272958,958
HIRA NAND KASHYAP,BJP,0,Post Graduate,55,Simla + Himachal Pradesh,3528287,40300
SOM NATH,BSP,0,10th Pass,45,Simla + Himachal Pradesh,6520000,47000
PRATIBHA SINGH   Winner ,INC,0,Graduate,47,Mandi + Himachal Pradesh,230288018,1542808
KASHMIR SINGH GULERIA,IND,0,Post Graduate,70,Mandi + Himachal Pradesh,1169000,0
MAHESHWAR SINGH,BJP,0,12th Pass,55,Mandi + Himachal Pradesh,21041817,0
MOHAN LAL SAHNI,BSP,0,Post Graduate,35,Mandi + Himachal Pradesh,0,0
SHAN MOHAMMAD,IND,0,Graduate,41,Mandi + Himachal Pradesh,6342500,70000
CHANDER KUMAR   Winner ,INC,0,Post Graduate,59,Kangra + Himachal Pradesh,7304760,1916918
DHANI RAM,IND,0,Illiterate,62,Kangra + Himachal Pradesh,381056,0
SURESH CHANDEL   Winner ,BJP,0,Post Graduate,44,Hamirpur + Himachal Pradesh,6426759,1069724
CAPT. S. S.  KALMOTIA ( RETD.),IND,0,Post Graduate,53,Hamirpur + Himachal Pradesh,179028,75000
COL. MATWAR SINGH ( RETD.),IND,0,Graduate,60,Hamirpur + Himachal Pradesh,196000,10000
GOPI CHAND,IND,0,Graduate,49,Hamirpur + Himachal Pradesh,560000,0
KHUSHI RAM,IND,0,Graduate,58,Hamirpur + Himachal Pradesh,0,0
RANJIT SINGH,JD(S),0,Post Graduate,72,Hamirpur + Himachal Pradesh,10000,0
ABDUL RASHID SHAHEEN   Winner ,JKN,0,Post Graduate,54,Baramulla + Jammu & Kashmir,17174843,1056615
GHULAM RASOOL KAR,INC,0,Literate,82,Baramulla + Jammu & Kashmir,7438900,0
MIR KHURSHEED ABBASI,IND,0,Post Graduate,44,Baramulla + Jammu & Kashmir,300000,0
MOHMAD AKBAR,BJP,0,Graduate Professional,51,Baramulla + Jammu & Kashmir,20000,58000
NIZAM-UDDIN BHAT,JKPDP,0,Post Graduate,51,Baramulla + Jammu & Kashmir,1031057,5000
SYED MOHD RAFIQ SHAH,JKNPP,0,Literate,36,Baramulla + Jammu & Kashmir,8360,0
OMAR ABDULLAH   Winner ,JKN,0,Graduate,32,Srinagar + Jammu & Kashmir,19684236,54998
ABDUL RASHID LONE,IND,0,Literate,37,Srinagar + Jammu & Kashmir,0,0
ADVOCATE GHULAM NABI LONE,JKPDP,0,Post Graduate,50,Srinagar + Jammu & Kashmir,364000,417458
BANSI LAL,BSP,0,Doctorate,58,Srinagar + Jammu & Kashmir,12530000,5500000
BASHIR AHMAD,JKNPP,0,Graduate Professional,45,Srinagar + Jammu & Kashmir,592000,0
DARAKSHAN ANDRABI,SDP,0,Doctorate,30,Srinagar + Jammu & Kashmir,92000,0
IFTIKHAR SADIQ,BJP,0,Graduate,38,Srinagar + Jammu & Kashmir,610000,0
KRISHAN KUMAR,IND,0,Graduate Professional,49,Srinagar + Jammu & Kashmir,17310000,300000
MEHBOOBA,IND,0,Others,52,Srinagar + Jammu & Kashmir,40000,0
MOHMAD YOUSUF  WANI,AIFB,0,Graduate,29,Srinagar + Jammu & Kashmir,550000,0
MUSHTAQ SHAMIM,IND,0,Graduate,35,Srinagar + Jammu & Kashmir,210000,0
NAZIR AHMAD KHAN,IND,0,Graduate,38,Srinagar + Jammu & Kashmir,800000,18000
PEER ALI SHAH,JKAL,0,10th Pass,35,Srinagar + Jammu & Kashmir,15000,0
MEHBOOBA MUFTI   Winner ,JKPDP,0,Graduate Professional,42,Anantnag + Jammu & Kashmir,450000,0
AB. MAJEED NAIKOO,IND,0,Illiterate,42,Anantnag + Jammu & Kashmir,0,0
DR. MEHBOOB BEG,JKN,0,Doctorate,62,Anantnag + Jammu & Kashmir,46545000,494000
GH. MOHD. TANTARY,SAP,0,12th Pass,54,Anantnag + Jammu & Kashmir,0,0
GH. MOHI-UD-DIN DAR,IND,0,Not Given,35,Anantnag + Jammu & Kashmir,0,0
GH. RASOOL,IND,0,12th Pass,42,Anantnag + Jammu & Kashmir,110000,0
HAMIDULLAH WANI,AIFB,0,10th Pass,39,Anantnag + Jammu & Kashmir,6273500,0
IMTIYAZ AHMAD RATHER,IND,0,Not Given,32,Anantnag + Jammu & Kashmir,600,0
MOHAMAD YUSUF TARIGAMI,CPM,0,12th Pass,54,Anantnag + Jammu & Kashmir,5516268,0
MOHD. MAQBOOL DAR,IND,0,Post Graduate,65,Anantnag + Jammu & Kashmir,1530000,0
MOHD. YOUSUF QURASHI,RLD,0,Not Given,54,Anantnag + Jammu & Kashmir,3000000,0
RAMESH KUMAR BHAT,IND,0,10th Pass,43,Anantnag + Jammu & Kashmir,1419045,0
SANJAY SARAF,LJNSP,0,Post Graduate,35,Anantnag + Jammu & Kashmir,380000,0
SOFI MOHD. YOUSUF,BJP,0,10th Pass,42,Anantnag + Jammu & Kashmir,270000,0
THUPSTAN CHHEWANG   Winner ,IND,0,Graduate Professional,56,Ladakh + Jammu & Kashmir,6139045,230415
HASSAN KHAN,JKN,0,Graduate,66,Ladakh + Jammu & Kashmir,3095000,0
SONAM PALZOR,BJP,0,Graduate,63,Ladakh + Jammu & Kashmir,5091759,0
WAZIR MOHD. ALI,IND,0,Graduate,66,Ladakh + Jammu & Kashmir,1004000,0
CH. LAL SINGH   Winner ,INC,0,Graduate,44,Udhampur + Jammu & Kashmir,5400000,500000
JIA LAL VERMA,BSP,0,Graduate,42,Udhampur + Jammu & Kashmir,3346489,0
KHALID NAJIB SUHARWARDY,JKN,0,Graduate,41,Udhampur + Jammu & Kashmir,2771550,0
PROF. BHIM SINGH,JKNPP,0,Post Graduate,63,Udhampur + Jammu & Kashmir,57200,0
PROF. CHAMAN LAL GUPTA,BJP,0,Post Graduate,70,Udhampur + Jammu & Kashmir,7293917,658559
MADAN LAL SHARMA   Winner ,INC,0,10th Pass,51,Jammu + Jammu & Kashmir,6217000,149750
BALBIR SINGH,IND,0,Graduate,60,Jammu + Jammu & Kashmir,2730000,0
CH. MOHD. IQBAL,IND,0,Graduate,43,Jammu + Jammu & Kashmir,0,0
CHARANJIT SINGH BALI,IND,0,Post Graduate,51,Jammu + Jammu & Kashmir,40000,0
DR. NIRMAL SINGH,BJP,0,Doctorate,48,Jammu + Jammu & Kashmir,458748,0
GURDEEP SINGH BIJRAL,IND,0,Post Graduate,48,Jammu + Jammu & Kashmir,90900,0
JASBIR SINGH,IND,0,Graduate,58,Jammu + Jammu & Kashmir,401086,0
LOCHAN SINGH,IND,0,Literate,66,Jammu + Jammu & Kashmir,2459461,0
MUSHTAQ AHMED,IND,0,Illiterate,32,Jammu + Jammu & Kashmir,520000,0
OM PARKASH MALHOTRA,IND,0,Not Given,45,Jammu + Jammu & Kashmir,40000,43371
PANKAJ KOHLI,SP,0,10th Pass,28,Jammu + Jammu & Kashmir,300000,0
QARI ZAHIR ABBAS BHATTI,JD(S),0,10th Pass,33,Jammu + Jammu & Kashmir,2480000,3000
RAJAN PADRI,AIFB,0,Not Given,46,Jammu + Jammu & Kashmir,0,0
RAMESH CHANDER SHARMA,IND,0,10th Pass,32,Jammu + Jammu & Kashmir,802000,0
S.KULDEEP SINGH,JKNPP,0,8th Pass,38,Jammu + Jammu & Kashmir,12745000,0
SANJEEV KUMAR MANMOTRA,LJNSP,0,10th Pass,38,Jammu + Jammu & Kashmir,1145000,0
SATISH POONCHI,IND,0,Not Given,55,Jammu + Jammu & Kashmir,1151000,81000
SHAHZAD KHAN,IND,0,Not Given,25,Jammu + Jammu & Kashmir,0,0
SHARAZ AHMAD,IND,0,Not Given,25,Jammu + Jammu & Kashmir,0,0
SHUKEEL KUMAR GUPTA,IND,0,12th Pass,41,Jammu + Jammu & Kashmir,284500,0
SUBASH SHARMA,IND,0,12th Pass,36,Jammu + Jammu & Kashmir,6740000,0
SUBHASH CHANDER LANGER,SPI,0,10th Pass,48,Jammu + Jammu & Kashmir,1125000,0
SUDESH PURI,SAP,0,10th Pass,38,Jammu + Jammu & Kashmir,567207,0
SURJIT SINGH SLATHIA,JKN,0,Not Given,54,Jammu + Jammu & Kashmir,7407600,1534462
TIRATH KUMAR,BSP, 3 ,Not Given,47,Jammu + Jammu & Kashmir,11069441,0
YUDHVIR SINGH,IND,0,Graduate,65,Jammu + Jammu & Kashmir,1197000,3200
HEMLAL MURMU   Winner ,JMM, 1 ,Not Given,52,Rajmahal + Jharkhand,1680400,0
SOM MARANDI,BJP, 4 ,Graduate,40,Rajmahal + Jharkhand,748228,0
SHIBU SOREN   Winner ,JMM, 4 ,10th Pass,59,Dumka + Jharkhand,3776022,8013462
BAIJNATH MANJHI,BSP, 1 ,12th Pass,26,Dumka + Jharkhand,22244,126
SONE LAL HEMBROM,BJP,0,Post Graduate,60,Dumka + Jharkhand,2388232,102000
FURKAN ANSARI   Winner ,INC, 3 ,Graduate,52,Godda + Jharkhand,1499897,800000
JAI PRAKASH YADAV,BSP, 1 ,Post Graduate,43,Godda + Jharkhand,131000,16000
PRADEEP YADAV,BJP, 2 ,Graduate,38,Godda + Jharkhand,2073126,0
SURAJ MANDAL,JD(U), 1 ,12th Pass,55,Godda + Jharkhand,9172936,0
DHIRENDRA AGARWAL   Winner ,RJD, 1 ,Doctorate,45,Chatra + Jharkhand,28085948,750000
DR. SITA RAM SINGH,IND,0,Graduate Professional,40,Chatra + Jharkhand,1129000,17442
INDER SINGH NAMDHARI,JD(U), 1 ,Graduate,60,Chatra + Jharkhand,6900543,634291
NAGMANI,BJP,0,12th Pass,40,Chatra + Jharkhand,2402153,0
BABULAL MARANDI   Winner ,BJP,0,Graduate,45,Kodarma + Jharkhand,500000,460000
CHAMPA VERMA,JMM,0,Literate,57,Kodarma + Jharkhand,3820435,4000
RAJ KUMAR YADAV,CPI(ML)(L), 8 ,10th Pass,33,Kodarma + Jharkhand,98000,0
TEK LAL MAHTO   Winner ,JMM, 1 ,Graduate,52,Giridih + Jharkhand,625000,0
INDERDEO MAHATO,JD(U), 5 ,10th Pass,39,Giridih + Jharkhand,7369800,200000
RAVINDRA KUMAR PANDEY,BJP, 1 ,Graduate,45,Giridih + Jharkhand,20098807,2948961
CHANDRA SHEKHAR DUBEY   Winner ,INC,0,10th Pass,62,Dhanbad + Jharkhand,10250582,323838
A. K. ROY,MCO, 1 ,Post Graduate,68,Dhanbad + Jharkhand,76803,0
RITA VERMA,BJP, 1 ,Doctorate,50,Dhanbad + Jharkhand,3947004,0
SAMRESH SINGH,IND, 7 ,12th Pass,62,Dhanbad + Jharkhand,3443697,0
SUBODH KANT SAHAY   Winner ,INC,0,Graduate,53,Ranchi + Jharkhand,12291253,829561
BANDHU TIRKY,IND, 2 ,Post Graduate,41,Ranchi + Jharkhand,50000,0
RAM TAHAL CHOUDHARY,BJP, 1 ,Others,62,Ranchi + Jharkhand,3914970,219104
SUNIL KUMAR MAHATO   Winner ,JMM, 3 ,Graduate,38,Jamshedpur + Jharkhand,3058500,0
ABHA MAHTO,BJP,0,Graduate,39,Jamshedpur + Jharkhand,6616966,443377
OMKAR NATH JAISWAL,SP,0,Graduate,70,Jamshedpur + Jharkhand,1931500,0
BAGUN SUMBRAI   Winner ,INC,0,10th Pass,80,Singhbhum + Jharkhand,4532035,200000
LAXMAN GILUWA,BJP, 2 ,Graduate,40,Singhbhum + Jharkhand,1553589,0
SUKHRAM ORAON,AJSU Party, 13 ,10th Pass,38,Singhbhum + Jharkhand,1517000,30000
SUSHILA KERKETTA   Winner ,INC,0,Post Graduate,60,Khunti + Jharkhand,3328161,0
KARIYA MUNDA,BJP,0,Post Graduate,64,Khunti + Jharkhand,1806733,0
NIRAL ENEM HORO,JKP,0,Graduate Professional,79,Khunti + Jharkhand,1018906,0
RAMESHWAR ORAON   Winner ,INC,0,Doctorate,57,Lohardaga + Jharkhand,9238423,364452
CHAMRA LINDA,IND, 4 ,Graduate,35,Lohardaga + Jharkhand,26000,3536
DUKHA BHAGAT,BJP, 1 ,Post Graduate,54,Lohardaga + Jharkhand,34466,0
MANOJ KUMAR   Winner ,RJD,0,Graduate,35,Palamau + Jharkhand,1825000,125000
BRAJ MOHAN RAM,BJP,0,Graduate,46,Palamau + Jharkhand,3250000,1100000
RADHA KRISHN KISHORE,JD(U),0,Graduate,46,Palamau + Jharkhand,991283,0
BHUBNESHWAR PRASAD MEHTA   Winner ,CPI, 1 ,12th Pass,60,Hazaribagh + Jharkhand,970342,250000
CHANDRA PRAKASH CHOUDHARY,AJSU Party, 2 ,Graduate,35,Hazaribagh + Jharkhand,1110000,61668
YASHWANT SINHA,BJP,0,Post Graduate,66,Hazaribagh + Jharkhand,15637769,0
RAMCHANDRA VEERAPPA   Winner ,BJP,0,Literate,94,Bidar + Karnataka,2480708,816000
DHANAJI BHIMA LAMANI,RSPS,0,Not Given,27,Bidar + Karnataka,60000,0
MOTIRAM CHOWDHARY,JD(S),0,Post Graduate,60,Bidar + Karnataka,5472000,4500000
NARSINGRAO HULLA SURYAWANSHI,INC,0,Graduate,52,Bidar + Karnataka,2595002,76511
SURENDRA NARENDRA DANDE,KNDP,0,Not Given,39,Bidar + Karnataka,800000,0
IQBAL AHMED SARADGI   Winner ,INC,0,Graduate Professional,59,Gulbarga + Karnataka,11451875,0
ARUN KUMAR CHANDRASHEKARA PATIL,KNDP,0,Graduate,59,Gulbarga + Karnataka,6813645,0
BASAWANTH RAO REVANSIDDAPPA SHEELWANTH,AIFB,0,Post Graduate,65,Gulbarga + Karnataka,402000,0
BASAWARAJ PATIL SEDAM,BJP,0,Graduate,60,Gulbarga + Karnataka,929520,0
BHAGAVANREDDY B,IND,0,Graduate,40,Gulbarga + Karnataka,245000,0
HAMID PASHA SARMAST,Muslim League Kerala State Committee,0,Literate,60,Gulbarga + Karnataka,6000,0
SANDESH C BANDAK,USYP,0,Graduate,28,Gulbarga + Karnataka,0,0
SANGANNA,IND,0,Post Graduate,25,Gulbarga + Karnataka,0,0
SURYAKANT NIMBALKAR,BSP,0,Graduate,32,Gulbarga + Karnataka,0,0
UMESH HAVANOOR,SP,0,Graduate,38,Gulbarga + Karnataka,0,0
VITHAL HEROOR,JD(S),0,Post Graduate,51,Gulbarga + Karnataka,2575000,200000
A.VENKATESH NAIK   Winner ,INC,0,12th Pass,66,Raichur + Karnataka,5615514,447987
BASAVALINGAPPA B,IND,0,12th Pass,28,Raichur + Karnataka,463000,48274
KALLUR SURESHREDDY,BJP,0,Graduate,53,Raichur + Karnataka,735000,0
RAJA MADANGOPAL NAYAK,JD(S),0,Graduate,53,Raichur + Karnataka,8277000,400000
K. VIRUPAXAPPA   Winner ,INC,0,10th Pass,62,Koppal + Karnataka,5230246,1046888
ABEED HUSSAIN,KNDP,0,10th Pass,51,Koppal + Karnataka,1480000,0
AGADI VIRUPAXAPPA SANGANNA,JD(S),0,Graduate,63,Koppal + Karnataka,3290000,502053
GIRIJA SHANKARA PATIL,JP,0,Graduate,63,Koppal + Karnataka,2417000,0
NAGAPPA BHEEMAPPA SALONI,BJP,0,Literate,49,Koppal + Karnataka,3016445,0
PUJAR D H,IND,0,5th Pass,33,Koppal + Karnataka,36000,25000
G. KARUNAKARA REDDY   Winner ,BJP,0,Graduate,41,Bellary + Karnataka,10930950,416228
GHOUSIA BEGUM,IND,0,10th Pass,26,Bellary + Karnataka,508000,0
GULAGI NAGARAJ B,JD(S),0,Graduate,43,Bellary + Karnataka,18772392,1402962
IDLI RAMAPPA,CPI(ML)(L), 3 ,Post Graduate,37,Bellary + Karnataka,4990,44108
KAMALA NABHAN B,BSP, 1 ,Graduate,58,Bellary + Karnataka,4940377,1113967
KONDAIAH K C,INC,0,12th Pass,53,Bellary + Karnataka,9805000,85000
NARAYANA MOORTHY P,IND,0,Post Graduate,46,Bellary + Karnataka,0,0
SOMASHEKARA K,IND,0,Not Given,37,Bellary + Karnataka,0,0
G.M. SIDDESWARA   Winner ,BJP,0,10th Pass,52,Davangere + Karnataka,50282989,0
CHANNAIAH ODEYAR,JD(S),0,Post Graduate,83,Davangere + Karnataka,670000,0
DR SRIDHARA UDUPA,IND,0,Doctorate,51,Davangere + Karnataka,1216579,0
MADAPPA R,IND,0,Literate,40,Davangere + Karnataka,70000,0
MALLIKARJUN S S,INC,0,Graduate,36,Davangere + Karnataka,210693494,19043113
MALLIKARJUNA SWAMY T M,IND,0,Graduate,34,Davangere + Karnataka,0,0
N.Y. HANUMANTHAPPA   Winner ,INC,0,Post Graduate,64,Chitradurga + Karnataka,6250000,0
KODANDARAMAIAH P,JD(S),0,Post Graduate,64,Chitradurga + Karnataka,20223048,262878
KRISHNAPPA,RJD,0,12th Pass,50,Chitradurga + Karnataka,0,0
MUDALAGIRIYAPPA C P,BJP,0,Post Graduate,64,Chitradurga + Karnataka,19311500,2696000
PARAMESWARAPPA S,JP,0,Post Graduate,66,Chitradurga + Karnataka,7060000,0
VENKATESHA C,KNDP,0,Post Graduate,40,Chitradurga + Karnataka,125000,0
S. MALLIKARJUNAIAH   Winner ,BJP,0,Post Graduate,74,Tumkur + Karnataka,9090000,40000
BASAVARAJ G S,INC,0,Post Graduate,63,Tumkur + Karnataka,21761111,529441
CHOUDHARI VEER SINGH,SP,0,12th Pass,39,Tumkur + Karnataka,313800,408150
JAGADEESH D L,JD(S),0,Post Graduate,48,Tumkur + Karnataka,4453895,0
PAVAGADA SREERAM,IND,0,Not Given,0,Tumkur + Karnataka,0,0
R.L. JALAPPA   Winner ,INC,0,Graduate,77,Chikballapur + Karnataka,40239308,105000
ASHOK KRISHNAPPA,JD(U), 1 ,Not Given,47,Chikballapur + Karnataka,5256000,0
NARAYANA SWAMY D N ( KWALITY),KNDP,0,Not Given,48,Chikballapur + Karnataka,1205000,600000
SHASHI KUMAR,JD(S),0,Graduate,38,Chikballapur + Karnataka,1110000,492000
SURESH D R,IND,0,Others,34,Chikballapur + Karnataka,0,0
VEERAPPA,IND,0,10th Pass,58,Chikballapur + Karnataka,1400000,0
K.H. MUNIYAPPA   Winner ,INC,0,Graduate,57,Kolar + Karnataka,6187039,397195
BALAJI CHANNAIAH,JP,0,Graduate,44,Kolar + Karnataka,1713000,0
GANGADHARAPPA S L,JD(S),0,Graduate Professional,60,Kolar + Karnataka,6454942,108528
RAVI KUMAR M,IND,0,10th Pass,31,Kolar + Karnataka,403200,0
SREENIVASAPPA B N,IND,0,Post Graduate,36,Kolar + Karnataka,271000,2000
SURESHA N,KNDP,0,12th Pass,32,Kolar + Karnataka,704000,50000
VEERAIAH D S,BJP,0,Post Graduate,58,Kolar + Karnataka,7530100,654783
TEJASHWINI SEE RAMESH   Winner ,INC,0,Post Graduate,37,Kanakapura + Karnataka,1160000,0
DEVEGOWDA H D,JD(S),0,Graduate,71,Kanakapura + Karnataka,11439574,3582262
MUNIRAMAIAH,IND,0,Post Graduate,59,Kanakapura + Karnataka,4425000,0
RAMACHANDRA GOWDA,BJP, 2 ,Graduate,65,Kanakapura + Karnataka,12287895,1354821
DR. H.T. SANGLIANA   Winner ,BJP,0,Graduate,61,Bangalore North + Karnataka,7666050,0
IBRAHIM C M,JD(S),0,12th Pass,55,Bangalore North + Karnataka,54207000,85987
JAFFER SHARIEF C K,INC, 1 ,10th Pass,70,Bangalore North + Karnataka,27965887,792842
JOE SIMON,KNDP,0,12th Pass,58,Bangalore North + Karnataka,75000,4450
MEER LAYAQ HUSSAIN,IND,0,Not Given,37,Bangalore North + Karnataka,0,0
MOHAMAD IBRAHIM,IND,0,10th Pass,65,Bangalore North + Karnataka,4595568,128000
UMA K,IND,0,Post Graduate,47,Bangalore North + Karnataka,42600,0
VENKATESH M,IND,0,Post Graduate,50,Bangalore North + Karnataka,1956528,136137
BHADRAPPA,IND,0,Graduate Professional,45,Bangalore South + Karnataka,725000,0
DR MANJUNATH B R,IND,0,Not Given,44,Bangalore South + Karnataka,0,0
GUINNESS HOTTE PAKSHA RANGASWAMY,IND,0,Graduate,71,Bangalore South + Karnataka,1500000,0
JAYANTHI,JD(S),0,10th Pass,50,Bangalore South + Karnataka,130000,0
KRISHNAPPA M,INC,0,Graduate,51,Bangalore South + Karnataka,228924447,15451501
SRINIVASA  RAO S V,IND, 2 ,Post Graduate,54,Bangalore South + Karnataka,11305000,5513986
AMBAREESH M. H.   Winner ,INC,0,Not Given,53,Mandya + Karnataka,7394819,321600
DR. S RAMEGOWDA,JD(S),0,Doctorate,65,Mandya + Karnataka,11827740,765000
M. SHIVANNA   Winner ,JD(S), 1 ,Graduate,56,Chamarajanagar + Karnataka,942100,10000
A SIDDARAJU,INC,0,Post Graduate,55,Chamarajanagar + Karnataka,2164500,300000
MK KEMPASIDDAIAH,JP,0,Post Graduate,65,Chamarajanagar + Karnataka,9472000,0
MULLURU NAGARAJU,KNDP,0,Not Given,50,Chamarajanagar + Karnataka,20000,0
N CHAMARAJU,JD(U),0,Graduate,52,Chamarajanagar + Karnataka,155000,0
N RANGASWAMY,USYP,0,Post Graduate,64,Chamarajanagar + Karnataka,5275000,1865000
N SHIVAMALLU,BSP,0,Post Graduate,43,Chamarajanagar + Karnataka,400600,0
S PUTTANNA,IND,0,Graduate,53,Chamarajanagar + Karnataka,975000,0
C. H. VIJAYASHANKAR   Winner ,BJP,0,Graduate Professional,48,Mysore + Karnataka,263999,21750
A S GURUSWAMY,JD(S),0,Post Graduate,63,Mysore + Karnataka,6995093,120000
KALIMULLA KHAN,KNDP, 1 ,10th Pass,55,Mysore + Karnataka,2550000,1150000
P N SRINATH,IND,0,Graduate,36,Mysore + Karnataka,37000,0
SRIKANTADATTA NARASIMHARAJA WADIYAR,INC,0,Post Graduate,51,Mysore + Karnataka,15224553998,0
D. V. SADANANDA GOWDA   Winner ,BJP,0,Graduate Professional,51,Mangalore + Karnataka,4639359,968423
A K SUBBAIAH,JD(S),0,Graduate,69,Mangalore + Karnataka,8150000,1000000
