Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Jaswinder Singh,SHS,0,5th Pass,53,Hoshiarpur + Punjab,1977048,0
Lakhvir Singh,Democratic Bharatiya Samaj Party,0,8th Pass,51,Hoshiarpur + Punjab,235000,0
Mohinder Singh Kaypee,INC,0,Graduate Professional,57,Hoshiarpur + Punjab,70607263,3769400
Om Parkash Jakhu,IND,0,5th Pass,73,Hoshiarpur + Punjab,58144,0
Pawan Kumar,IND,0,10th Pass,30,Hoshiarpur + Punjab,91000,0
Ram Kishan,IND,0,10th Pass,62,Hoshiarpur + Punjab,1293000,165000
Ravi Dutt,IND,0,12th Pass,43,Hoshiarpur + Punjab,2362000,0
Shamsher Singh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,78,Hoshiarpur + Punjab,1043500,0
Vijay Kumar,SARVAJAN SAMAJ PARTY (D),0,Illiterate,38,Hoshiarpur + Punjab,861000,0
Yamini Gomar,AAP,0,Graduate,39,Hoshiarpur + Punjab,1223000,0
Prem Singh Chandumajra   Winner ,SAD,0,Post Graduate,64,Anandpur Sahib + Punjab,141599902,2248200
Ambika Soni,INC,0,Post Graduate,71,Anandpur Sahib + Punjab,1180035973,27847000
Balbir Singh Jadla,CPI(M),0,10th Pass,62,Anandpur Sahib + Punjab,28030000,110000
Baljit Kaur,IND,0,5th Pass,47,Anandpur Sahib + Punjab,225281,0
Daljit Singh,IND,0,Post Graduate,70,Anandpur Sahib + Punjab,11507000,800000
Davinder Kumar Verma,IND,0,8th Pass,33,Anandpur Sahib + Punjab,60000,0
Faqir Chand Kariha,IND,0,10th Pass,64,Anandpur Sahib + Punjab,1460000,0
Gurmeet Singh,IND,0,8th Pass,69,Anandpur Sahib + Punjab,4097703,300000
Gurnam Singh,IND,0,Post Graduate,67,Anandpur Sahib + Punjab,981975,100000
Gursharn Singh Panesar,IND,0,Post Graduate,50,Anandpur Sahib + Punjab,4630000,0
Harcharan Singh,IND,0,Graduate,69,Anandpur Sahib + Punjab,4000000,0
Himmat Singh Shergill,AAP,0,Graduate Professional,34,Anandpur Sahib + Punjab,44487450,10975665
Jaswant Singh Mann,SAD(A)(Simranjit Singh Mann),0,Post Graduate,70,Anandpur Sahib + Punjab,175798500,3300000
K.s Makhan,BSP,0,10th Pass,43,Anandpur Sahib + Punjab,17598896,0
Mandeep Singh Bittu,IND,0,Post Graduate,25,Anandpur Sahib + Punjab,247000,0
Navneet Chautala,IND,0,12th Pass,27,Anandpur Sahib + Punjab,3005000,1012
Ramesh Rani Parjapati,Bahujan Mukti Party,0,8th Pass,60,Anandpur Sahib + Punjab,5535000,0
Resham Kahlon,Bahujan Sangharshh Dal,0,8th Pass,42,Anandpur Sahib + Punjab,470500,0
Ravneet Singh Bittu   Winner ,INC,0,12th Pass,38,Ludhiana + Punjab,31509170,192000
Akshaybar Nath Mishra,JD(U), 1 ,Post Graduate,48,Ludhiana + Punjab,255200,0
Bittu,RPI(A),0,Literate,41,Ludhiana + Punjab,180864,0
Darshan Singh,SHS,0,12th Pass,43,Ludhiana + Punjab,5022000,170000
Gurdeep Singh Kahlon,IND, 2 ,Graduate Professional,42,Ludhiana + Punjab,9975000,70000
Hari Ram Sahni,AIFB, 1 ,8th Pass,47,Ludhiana + Punjab,4382738,0
Harvinder Singh Phoolka,AAP,0,Graduate Professional,58,Ludhiana + Punjab,108596036,10210645
Jai Parkash Jain,IND,0,10th Pass,34,Ludhiana + Punjab,1034092,0
Jaswinder Singh Bains,IND,0,10th Pass,27,Ludhiana + Punjab,40000,0
Kishan Kumar Sharma,JKNPP,0,8th Pass,38,Ludhiana + Punjab,98000,0
Kulwinder Pal Singh,IND,0,Graduate Professional,34,Ludhiana + Punjab,1140000,0
Manpreet Singh Ayali,SAD,0,12th Pass,39,Ludhiana + Punjab,191314896,5122189
Mohammad Maksood Ansari,Bahujan Mukti Party,0,Literate,45,Ludhiana + Punjab,10400000,2950000
Mohd. Naseem Ansari,New All India Congress Party,0,12th Pass,46,Ludhiana + Punjab,107600,0
Navjot Singh Mandair,BSP,0,Post Graduate,40,Ludhiana + Punjab,6071675,200000
Navpreet Singh Bedi,IND, 1 ,Post Graduate,28,Ludhiana + Punjab,9996000,0
Raj Kumar Atwal,IND,0,Graduate,44,Ludhiana + Punjab,1572847,400000
Rajiv Kumar Kalra,IND,0,10th Pass,43,Ludhiana + Punjab,1478091,0
Simarjeet Singh Bains,IND, 2 ,Graduate,43,Ludhiana + Punjab,137823395,0
Simerjit Singh,IND,0,10th Pass,28,Ludhiana + Punjab,175000,0
Sukhwinder Singh Sekhon,CPI(M),0,Graduate,51,Ludhiana + Punjab,4941720,35000
Tarsem Singh Banga,IND, 2 ,5th Pass,53,Ludhiana + Punjab,2018300,650000
Harinder Singh Khalsa   Winner ,AAP,0,Post Graduate,67,Fatehgarh Sahib + Punjab,35588128,6700000
Avtar Singh,IND,0,5th Pass,46,Fatehgarh Sahib + Punjab,17500,0
Dharam Singh,SAD(A)(Simranjit Singh Mann),0,10th Pass,47,Fatehgarh Sahib + Punjab,528006,10000
Gurdeep Singh,Inqalab Vikas Dal,0,10th Pass,37,Fatehgarh Sahib + Punjab,335519,0
Harpreet Singh,Bahujan Mukti Party,0,12th Pass,26,Fatehgarh Sahib + Punjab,10000,0
Kulwant Singh,SAD,0,10th Pass,52,Fatehgarh Sahib + Punjab,1396118874,174538688
Lachhman Singh S/o S.gulzar Singh,IND,0,5th Pass,56,Fatehgarh Sahib + Punjab,100000,0
Lachhman Singh S/o S.saroop Singh,IND, 2 ,10th Pass,45,Fatehgarh Sahib + Punjab,1592500,360000
Lakhvir Singh,JKNPP,0,5th Pass,46,Fatehgarh Sahib + Punjab,72500,0
Manpreet Singh,IND,0,10th Pass,33,Fatehgarh Sahib + Punjab,150000,0
Nirmal Singh,NCP,0,12th Pass,52,Fatehgarh Sahib + Punjab,170000,0
Paramjit Singh,IND,0,10th Pass,50,Fatehgarh Sahib + Punjab,532000,0
Ranjit Singh,IND,0,10th Pass,32,Fatehgarh Sahib + Punjab,1120500,0
Sadhu Singh,INC,0,10th Pass,54,Fatehgarh Sahib + Punjab,7335200,0
Sarabjeet Singh,BSP,0,12th Pass,36,Fatehgarh Sahib + Punjab,36550000,120000
Prof. Sadhu Singh   Winner ,AAP,0,Post Graduate,73,Faridkot + Punjab,5879516,70000
Badal Singh,IND,0,8th Pass,29,Faridkot + Punjab,50000,0
Darshan Singh,SAD(A)(Simranjit Singh Mann),0,5th Pass,36,Faridkot + Punjab,412000,0
Gobind Singh,RPI(A),0,8th Pass,34,Faridkot + Punjab,100000,0
Gurcharan Singh,RPI,0,10th Pass,59,Faridkot + Punjab,805000,0
Jarnail Singh,Nav Bharat Democratic Party, 1 ,Illiterate,47,Faridkot + Punjab,210124,0
Jasveer Singh,IND,0,Post Graduate,38,Faridkot + Punjab,34921,0
Joginder Singh,INC,0,8th Pass,55,Faridkot + Punjab,33499042,883983
Joginder Singh S/o Kesar Singh,IND,0,Graduate,75,Faridkot + Punjab,4696076,0
Kashmir Singh,CPI,0,Graduate,46,Faridkot + Punjab,902000,0
Mangat Ram Manga,SHS,0,Not Given,42,Faridkot + Punjab,160000,0
Moti Lal,Bharatiya Sant Mat Party,0,8th Pass,45,Faridkot + Punjab,194500,0
Paramjeet Kaur W/o Gurpreet Singh,IND,0,Literate,30,Faridkot + Punjab,230466,100000
Paramjit Kaur Gulshan,SAD,0,Post Graduate,65,Faridkot + Punjab,37637845,4876412
Paramjit Kaur W/o Amrik Singh,Bahujan Mukti Party,0,10th Pass,47,Faridkot + Punjab,60000,0
Reena Kumari,IND,0,Illiterate,30,Faridkot + Punjab,468268,0
Sant Ram,BSP,0,12th Pass,54,Faridkot + Punjab,2092700,0
Satpal Singh,Indian Krantikari Lehar,0,Illiterate,50,Faridkot + Punjab,1630000,0
Seema Rani,IND,0,Graduate Professional,30,Faridkot + Punjab,212286,0
Venugopal. P. Dr.   Winner ,AIADMK,0,Graduate Professional,61,Tiruvallur + Tamil Nadu,28643502,1768538
Balamurugan.b,AAP,0,Post Graduate,38,Tiruvallur + Tamil Nadu,7900951,220000
Chandrasekaran.m,IND,0,Others,65,Tiruvallur + Tamil Nadu,14147894,0
Doss. R,IND,0,8th Pass,45,Tiruvallur + Tamil Nadu,145000,0
Jayakumar. M,INC,0,Graduate Professional,34,Tiruvallur + Tamil Nadu,25910841,2336172
"Kannan, A.s.",CPI,0,10th Pass,72,Tiruvallur + Tamil Nadu,29177341,1600000
Ravikumar. D,Viduthalal Chiruthaigal Katchi, 1 ,Post Graduate,53,Tiruvallur + Tamil Nadu,5886482,2472629
Ravikumar.m,IND,0,12th Pass,35,Tiruvallur + Tamil Nadu,160000,0
Sathyamurthy.c,BSP,0,Graduate Professional,34,Tiruvallur + Tamil Nadu,2322609,0
Srinivasan. D,SP,0,Graduate Professional,48,Tiruvallur + Tamil Nadu,425000,0
Suresh Kumar. S,IND,0,8th Pass,34,Tiruvallur + Tamil Nadu,212000,0
Venugopal P.,IND,0,10th Pass,66,Tiruvallur + Tamil Nadu,262854,0
Vetriselvam. K,IND,0,10th Pass,29,Tiruvallur + Tamil Nadu,62000,0
Yuvaraj.v,DMDK, 1 ,10th Pass,49,Tiruvallur + Tamil Nadu,79725701,30105940
Venkatesh Babu .t.g   Winner ,AIADMK,0,Post Graduate,53,Chennai North + Tamil Nadu,37038275,804032
Anbazhagan .g,IND,0,Post Graduate,49,Chennai North + Tamil Nadu,1070799,0
Babu Mailan .a,Lok Satta Party,0,Graduate Professional,42,Chennai North + Tamil Nadu,4319709,940000
Balaji. E,IND,0,Post Graduate,40,Chennai North + Tamil Nadu,1076500,180000
Biju Chacko,INC,0,Graduate Professional,45,Chennai North + Tamil Nadu,53691343,516000
Charavanan. M.p.,IND,0,Graduate,53,Chennai North + Tamil Nadu,3716798,0
Deepak. C,IND,0,Graduate,34,Chennai North + Tamil Nadu,6832000,7000000
Devaraj. G,IND,0,Graduate Professional,32,Chennai North + Tamil Nadu,577000,0
Durai Babu. R,IND,0,8th Pass,37,Chennai North + Tamil Nadu,402800,0
Giriraj. D,IND,0,5th Pass,46,Chennai North + Tamil Nadu,3415000,0
Girirajan .r,DMK,0,Not Given,59,Chennai North + Tamil Nadu,46700792,7733259
Janarthanan .j,BSP,0,Graduate Professional,49,Chennai North + Tamil Nadu,4940000,0
Kesavan. L,IND,0,8th Pass,48,Chennai North + Tamil Nadu,27659000,1228000
Kolangi. M,IND,0,Literate,43,Chennai North + Tamil Nadu,2000,0
Mahendran. K.p.p.,IND,0,10th Pass,47,Chennai North + Tamil Nadu,481953,0
Marimuthu. P,IND,0,5th Pass,57,Chennai North + Tamil Nadu,3861000,120000
Mariraj. T.r,IND,0,8th Pass,45,Chennai North + Tamil Nadu,35000,0
Mohamed Majasuddin,IND,0,8th Pass,34,Chennai North + Tamil Nadu,3709219,3800000
Nijam Mohaideen .m,SDPI,0,Graduate,37,Chennai North + Tamil Nadu,1394351,79800
Paul Kanagaraj. R.c,IND,0,Graduate Professional,49,Chennai North + Tamil Nadu,58886378,9840813
Paulraj .t,Makkal Manadu Katchi,0,Graduate,33,Chennai North + Tamil Nadu,189000,0
Ponraj. P,IND,0,5th Pass,43,Chennai North + Tamil Nadu,1039000,0
Prabhakaran. K,IND,0,Post Graduate,31,Chennai North + Tamil Nadu,42000,52000
Raj. N,IND,0,5th Pass,42,Chennai North + Tamil Nadu,300000,0
Raja. B,IND,0,Others,29,Chennai North + Tamil Nadu,387500,0
Ramasamy. M.d.,IND,0,8th Pass,55,Chennai North + Tamil Nadu,7243000,0
Ramesh Kannan .g,RPI,0,Graduate,41,Chennai North + Tamil Nadu,6306550,495000
Ravi Pariyanar. D,IND,0,10th Pass,37,Chennai North + Tamil Nadu,100000,0
Ravikumar. T,IND,0,Graduate Professional,43,Chennai North + Tamil Nadu,1128300,0
Seetha Mallar. A,IND,0,Others,40,Chennai North + Tamil Nadu,1770000,0
Senthil Kumar. K,IND,0,Others,59,Chennai North + Tamil Nadu,190500,0
Sivakumar . V,SUCI(C),0,Others,50,Chennai North + Tamil Nadu,266000,0
Sivashanmuga Perumal. S,IND,0,Post Graduate,62,Chennai North + Tamil Nadu,1866500,0
Soundarapandian .m,DMDK,0,12th Pass,51,Chennai North + Tamil Nadu,111177861,21244538
Srinivasan. J,IND,0,Graduate Professional,36,Chennai North + Tamil Nadu,585030,375000
Srinivason .s,AAP,0,Graduate,49,Chennai North + Tamil Nadu,30560936,1350000
Sundar. G,IND,0,5th Pass,35,Chennai North + Tamil Nadu,221000,0
Vasuki .u,CPI(M),0,Graduate,57,Chennai North + Tamil Nadu,20187812,3212000
Vijaya Kumar .k,Tamil Nadu Makkal Congress,0,12th Pass,44,Chennai North + Tamil Nadu,3000000,400000
Yogaraj. S,IND,0,Graduate Professional,27,Chennai North + Tamil Nadu,13105000,30000
Dr. J. Jayavardhan   Winner ,AIADMK,0,Graduate Professional,26,Chennai South + Tamil Nadu,33959072,10981100
(kuppal)g.devadoss,IND,0,8th Pass,61,Chennai South + Tamil Nadu,3630000,850000
A. Irudayadass,IND,0,Graduate,53,Chennai South + Tamil Nadu,551640,0
A. Jaiganesh,Lok Satta Party,0,Graduate,29,Chennai South + Tamil Nadu,5855905,0
A. Magesh,IND,0,Graduate,31,Chennai South + Tamil Nadu,6894841,66500
B. Kumar Sri Sri,IND,0,Not Given,37,Chennai South + Tamil Nadu,50000,0
Bhavani Janakiram,IND,0,Post Graduate,57,Chennai South + Tamil Nadu,425000,350000
Colonel Kadar Basha,IND,0,Others,71,Chennai South + Tamil Nadu,9991131,0
Ganesan S,SUCI(C),0,Graduate Professional,57,Chennai South + Tamil Nadu,32901000,0
J.s. Mahalingam,IND,0,Graduate Professional,53,Chennai South + Tamil Nadu,142321,0
Jahir Hussain. M,AAP,0,10th Pass,47,Chennai South + Tamil Nadu,15040363,1332793
Joseph Gunasekar,IND,0,Graduate Professional,41,Chennai South + Tamil Nadu,2325000,0
K. Mani,JD(U),0,5th Pass,61,Chennai South + Tamil Nadu,2723000,0
K.r.ramaswamy@traffic Ramaswamy,IND,0,Others,80,Chennai South + Tamil Nadu,29530,0
Kanthavel D,IND,0,8th Pass,37,Chennai South + Tamil Nadu,246000,0
La.ganesan,BJP,0,12th Pass,69,Chennai South + Tamil Nadu,307000,0
Loganathan,IND,0,5th Pass,46,Chennai South + Tamil Nadu,205500,0
M. Arumugam,IND,0,8th Pass,55,Chennai South + Tamil Nadu,374000,0
M. Jayaraman,IND,0,Graduate,41,Chennai South + Tamil Nadu,634836,0
Pon. Siva Kumar,IND,0,Graduate,39,Chennai South + Tamil Nadu,810500,470000
R. Kandasamy@babu,Ambedkar Peoples Movement,0,8th Pass,47,Chennai South + Tamil Nadu,351747,0
R. Ravichandran,IND,0,5th Pass,48,Chennai South + Tamil Nadu,660000,0
Rajini Nivetha,IND,0,12th Pass,43,Chennai South + Tamil Nadu,151457,0
S. Balamurali,IND,0,Graduate,31,Chennai South + Tamil Nadu,289100,0
S. Balu,IND,0,Graduate Professional,49,Chennai South + Tamil Nadu,845000,263732
S. Charumathi,IND,0,8th Pass,39,Chennai South + Tamil Nadu,850000,0
S. Devadoss,IND,0,12th Pass,49,Chennai South + Tamil Nadu,25000,0
S. Parthiban,IND,0,10th Pass,48,Chennai South + Tamil Nadu,14805512,0
S. Pragasam,IND,0,Graduate Professional,40,Chennai South + Tamil Nadu,10902944,0
S. Rajeshwari,IND,0,5th Pass,29,Chennai South + Tamil Nadu,0,0
S. Seethalakshmi,Tamil Nadu Makkal Congress,0,Doctorate,45,Chennai South + Tamil Nadu,4180000,1900000
S. Sesu Raj,IND,0,Others,44,Chennai South + Tamil Nadu,500000,50000
S. Veeramani,IND,0,Post Graduate,63,Chennai South + Tamil Nadu,2242000,0
S.s.radhakrishnan,IND,0,Post Graduate,65,Chennai South + Tamil Nadu,42980572,1359520
S.v. Ramani,INC,0,Graduate,57,Chennai South + Tamil Nadu,1598751,255309
Shankar,IND,0,Not Given,61,Chennai South + Tamil Nadu,450000,0
T. Dhanasekar,National Organisation Congress,0,Graduate Professional,62,Chennai South + Tamil Nadu,3060000,0
T. Ponnusamy,IND,0,8th Pass,48,Chennai South + Tamil Nadu,247855,0
T.k. Ramajayam,IND,0,Graduate Professional,74,Chennai South + Tamil Nadu,5312700,0
T.k.s.elangovan,DMK,0,Post Graduate,59,Chennai South + Tamil Nadu,20482886,675903
Thangaraj,IND,0,Graduate,26,Chennai South + Tamil Nadu,25500,0
V. Balaji,BSP,0,12th Pass,33,Chennai South + Tamil Nadu,443000,0
S.r. Vijayakumar   Winner ,AIADMK,0,Graduate Professional,40,Chennai Central + Tamil Nadu,13401510,350483
Arundhathi Jaiganesh (a) S.jaiganesh,IND,0,10th Pass,42,Chennai Central + Tamil Nadu,0,0
Auditor Gopinarayanan,Makkal Manadu Katchi,0,Others,58,Chennai Central + Tamil Nadu,13736350,0
B. Ambeth Venkatesh,IND,0,Illiterate,53,Chennai Central + Tamil Nadu,116000,0
C.d. Meyyappan,INC,0,Post Graduate,51,Chennai Central + Tamil Nadu,89988340,1100000
D. Babu,IND,0,5th Pass,36,Chennai Central + Tamil Nadu,60000,0
D. Ramesh,IND,0,Post Graduate,52,Chennai Central + Tamil Nadu,495000,0
Dayanidhi Maran,DMK,0,Graduate,47,Chennai Central + Tamil Nadu,109429193,0
J. Constandine Ravindran,DMDK, 1 ,Post Graduate,46,Chennai Central + Tamil Nadu,8690436,2610881
J. Prabhakar,AAP,0,10th Pass,58,Chennai Central + Tamil Nadu,5085238,135000
K.raveendran,IND,0,Graduate Professional,27,Chennai Central + Tamil Nadu,266500,0
M. Mohamed Rasik,IND,0,Graduate,29,Chennai Central + Tamil Nadu,100000,0
M. Murugan,IND,0,Graduate Professional,40,Chennai Central + Tamil Nadu,954117,0
M. Prabakaran,IND,0,10th Pass,40,Chennai Central + Tamil Nadu,6366720,215000
Muralikrishnan (a) Samaran,BSP, 1 ,12th Pass,27,Chennai Central + Tamil Nadu,5635750,1037250
P. Ahila,IND,0,10th Pass,62,Chennai Central + Tamil Nadu,40000,0
P. Manimaran,IND,0,5th Pass,49,Chennai Central + Tamil Nadu,61000,0
S.d. Krishnakumar,RPI(A),0,12th Pass,39,Chennai Central + Tamil Nadu,1960000,822000
T. Ravikumar,IND,0,8th Pass,51,Chennai Central + Tamil Nadu,116000,0
V. Chandramohan,IND,0,12th Pass,44,Chennai Central + Tamil Nadu,52000,0
"Ramachandran, K.n. Thiru   Winner ",AIADMK,0,Post Graduate,59,Sriperumbudur + Tamil Nadu,936721057,80806268
Arul Anbarasu,INC, 2 ,Post Graduate,42,Sriperumbudur + Tamil Nadu,45125593,27706387
"Ayodhi, L.( Dr).",IND,0,Doctorate,49,Sriperumbudur + Tamil Nadu,7719824,745000
"Bharathi, K. Thiru",CPI(ML)L,0,Post Graduate,33,Sriperumbudur + Tamil Nadu,1108295,40000
Bharathidasan R. Thiru.,IND,0,Post Graduate,30,Sriperumbudur + Tamil Nadu,435535,0
"Jagathrakshakan, S. Thiru",DMK,0,10th Pass,66,Sriperumbudur + Tamil Nadu,780453455,47551938
"Madhavaraj, K.v. Thiru.",IND, 1 ,12th Pass,47,Sriperumbudur + Tamil Nadu,95307,2225
"Masilamani, R. (dr).",MDMK,0,Post Graduate,63,Sriperumbudur + Tamil Nadu,20199073,0
"Mohamed Abbas, S. Thiru",BSP,0,Graduate,35,Sriperumbudur + Tamil Nadu,200000,0
"Palani, A. Thiru",IND, 1 ,10th Pass,34,Sriperumbudur + Tamil Nadu,15310000,0
"Pugazhendi, A. Thiru",IND,0,Graduate Professional,36,Sriperumbudur + Tamil Nadu,797000,0
Pulavar. E.su. Mani. Thiru,National Organisation Congress,0,Graduate,69,Sriperumbudur + Tamil Nadu,735000,0
"Rajagopal Mallar, P. Thiru",IND,0,Post Graduate,74,Sriperumbudur + Tamil Nadu,8584801,1900000
"Ramachandiran, K. Thiru",IND,0,5th Pass,42,Sriperumbudur + Tamil Nadu,762000,0
"Ramesh, Thiru",IND,0,Graduate,46,Sriperumbudur + Tamil Nadu,3249079,862500
Sampath. K. Thiru,IND,0,Graduate,43,Sriperumbudur + Tamil Nadu,95596,28500
"Shanmugam, G. Thiru",IND,0,Not Given,72,Sriperumbudur + Tamil Nadu,1153,0
"Shanmugam, K. Thiru",IND,0,Graduate,36,Sriperumbudur + Tamil Nadu,419000,0
"Sridhar, C. Thiru",Ulzaipali Makkal Katchy,0,Post Graduate,33,Sriperumbudur + Tamil Nadu,1665000,248000
"Sridhar,m.thiru",IND,0,10th Pass,41,Sriperumbudur + Tamil Nadu,90000,0
"Vasigaran, S.a.n. Thiru",AAP,0,12th Pass,50,Sriperumbudur + Tamil Nadu,259529,0
Maragatham K   Winner ,AIADMK,0,12th Pass,32,Kancheepuram + Tamil Nadu,18997050,4468600
"Balamurugan, R",IND,0,Others,29,Kancheepuram + Tamil Nadu,63000,0
Maragatham M,IND,0,8th Pass,37,Kancheepuram + Tamil Nadu,122000,0
Pargunan A.,IND,0,10th Pass,27,Kancheepuram + Tamil Nadu,0,0
"Sathiyanathan, N.",IND,0,5th Pass,51,Kancheepuram + Tamil Nadu,578000,0
Sathiyaraj J.s,BSP,0,Doctorate,34,Kancheepuram + Tamil Nadu,1205000,400000
Sathya C.e.,MDMK,0,Graduate,50,Kancheepuram + Tamil Nadu,20582544,60000
Selvam G,DMK,0,Post Graduate,40,Kancheepuram + Tamil Nadu,7304895,563000
Srinivasan C.,IND,0,Post Graduate,61,Kancheepuram + Tamil Nadu,2957000,0
Ulaganathan .a,IND,0,12th Pass,43,Kancheepuram + Tamil Nadu,418000,0
Viswanathan P,INC,0,Graduate,49,Kancheepuram + Tamil Nadu,15447693,1770204
Hari G   Winner ,AIADMK, 4 ,Post Graduate,53,Arakkonam + Tamil Nadu,32966706,0
"Arun, N.",IND,0,Doctorate,56,Arakkonam + Tamil Nadu,10435836,2093000
"Dass, D.",BSP,0,10th Pass,43,Arakkonam + Tamil Nadu,50000,0
"Elango, D.",IND,0,8th Pass,49,Arakkonam + Tamil Nadu,400000,0
"Elango, N.",IND,0,8th Pass,40,Arakkonam + Tamil Nadu,260000,0
"Elango, N.r",DMK,0,Graduate Professional,47,Arakkonam + Tamil Nadu,43068404,1304056
"Elangovan, A.",IND,0,8th Pass,33,Arakkonam + Tamil Nadu,400000,0
"Elangovan, D.",IND,0,10th Pass,28,Arakkonam + Tamil Nadu,747800,0
"Gajendran, S.",IND,0,12th Pass,36,Arakkonam + Tamil Nadu,152000,0
"Gopinathan, G.",IND,0,Graduate,55,Arakkonam + Tamil Nadu,25686000,3020900
"Hari, S.",IND,0,10th Pass,39,Arakkonam + Tamil Nadu,233800,0
"Hari, S.",IND,0,10th Pass,25,Arakkonam + Tamil Nadu,422300,0
"Harikrishnan, P.",IND,0,Not Given,28,Arakkonam + Tamil Nadu,100000,0
Panchu.udayakumar,IND,0,Post Graduate,35,Arakkonam + Tamil Nadu,710000,150000
"Rajesh, R",INC,0,Post Graduate,34,Arakkonam + Tamil Nadu,196025973,3000000
"Rajesh, S.",AAP,0,Graduate Professional,28,Arakkonam + Tamil Nadu,7716,0
"Ravi, N.d.",IND,0,Illiterate,50,Arakkonam + Tamil Nadu,55000,0
"Ravi, V.",IND,0,12th Pass,48,Arakkonam + Tamil Nadu,281800,0
"Sadhu Muthu Kristnan Erajandran, T.m.s.",IND,0,Doctorate,53,Arakkonam + Tamil Nadu,0,0
"Shettu, S.",IND,0,Post Graduate,70,Arakkonam + Tamil Nadu,100000,0
"Sridhar, R.s",IND,0,Graduate,53,Arakkonam + Tamil Nadu,2006000,100000
"Vadivel, A.",IND,0,10th Pass,33,Arakkonam + Tamil Nadu,157800,0
"Velu, D.",IND,0,8th Pass,53,Arakkonam + Tamil Nadu,1000000,0
"Velu, R.",PMK, 1 ,Doctorate,73,Arakkonam + Tamil Nadu,22414897,0
"Velu, R.",IND,0,10th Pass,30,Arakkonam + Tamil Nadu,251116,0
"Velu, V.",IND,0,12th Pass,47,Arakkonam + Tamil Nadu,797612,0
"Viswanathan, P.",IND,0,8th Pass,42,Arakkonam + Tamil Nadu,347702,0
"Senguttuvan, B.   Winner ",AIADMK,0,Post Graduate,57,Vellore + Tamil Nadu,9197355,440478
"Abdul Rahman, B.",IND,0,10th Pass,57,Vellore + Tamil Nadu,1036500,0
"Abdul Rahman, M.",IUML,0,Post Graduate,54,Vellore + Tamil Nadu,46864136,9836275
"Abdul Rahman, N.",IND,0,10th Pass,47,Vellore + Tamil Nadu,530000,0
"Dhandapani, M.",IND,0,Graduate,66,Vellore + Tamil Nadu,147168,0
"Eswaran, R.",IND,0,Illiterate,49,Vellore + Tamil Nadu,219000,0
"Gangadaran, K.",IND,0,Not Given,70,Vellore + Tamil Nadu,4009373,0
"Gangadharan, K.",Tamil Nadu Makkal Congress,0,10th Pass,40,Vellore + Tamil Nadu,167000,17500
"George, V.a.",Bharatiya Dr. B.R.Ambedkar Janta Party,0,5th Pass,57,Vellore + Tamil Nadu,7850,0
"Gopu, C.",IND,0,12th Pass,58,Vellore + Tamil Nadu,2500000,150000
"Govindan, C.",IND,0,Illiterate,44,Vellore + Tamil Nadu,250000,0
"Imdad Shariff, A.",AAP,0,Post Graduate,34,Vellore + Tamil Nadu,23968,0
Jayaprakash,BSP,0,Graduate Professional,35,Vellore + Tamil Nadu,1550000,0
"Kesavan, M.",IND,0,8th Pass,46,Vellore + Tamil Nadu,831388,0
"Lalitha, K.",IND,0,10th Pass,49,Vellore + Tamil Nadu,470000,0
"Manimaran, M.",IND,0,8th Pass,26,Vellore + Tamil Nadu,0,0
"Nandha Kumar, V.",SP,0,Graduate,32,Vellore + Tamil Nadu,50000,0
"Shanmugam, A.c.",BJP,0,Graduate Professional,63,Vellore + Tamil Nadu,1061039972,344686084
"Shareef Basha, H.",Samata Party,0,Illiterate,36,Vellore + Tamil Nadu,1073337,0
"Sivaprakasam, R.s.",IND, 1 ,12th Pass,58,Vellore + Tamil Nadu,250500000,127200000
"Sugumar, K.",IND,0,Graduate,62,Vellore + Tamil Nadu,221700,0
"Thirupathy, T.",IND,0,Post Graduate,66,Vellore + Tamil Nadu,6934775,0
"Venkatesan, R.",IND,0,10th Pass,42,Vellore + Tamil Nadu,330500,0
"Vijay Elanchezian, J.",INC,0,Graduate Professional,32,Vellore + Tamil Nadu,9800356,0
Ashok Kumar.k   Winner ,AIADMK, 3 ,10th Pass,60,Krishnagiri + Tamil Nadu,1176436,0
Ashok Kumar.a,IND,0,8th Pass,29,Krishnagiri + Tamil Nadu,349000,0
Chanbasha.m,BSP,0,5th Pass,50,Krishnagiri + Tamil Nadu,1106000,0
Chellakumar. Dr. A,INC, 1 ,Graduate Professional,54,Krishnagiri + Tamil Nadu,52280762,29502704
Chinna Pillappa.p,DMK,0,Post Graduate,54,Krishnagiri + Tamil Nadu,152477730,430835
Gandhi.tvs,IND,0,Graduate,41,Krishnagiri + Tamil Nadu,35033,0
Gowda.nsm,JD(S),0,Graduate,44,Krishnagiri + Tamil Nadu,682247,0
Mani.g.k,PMK, 11 ,Graduate,65,Krishnagiri + Tamil Nadu,4704309,0
Muniraj.k,Ulzaipali Makkal Katchy,0,5th Pass,38,Krishnagiri + Tamil Nadu,172000,0
Pattabirama.c,IND,0,12th Pass,41,Krishnagiri + Tamil Nadu,3993522,0
Saravanan.v,IND,0,10th Pass,57,Krishnagiri + Tamil Nadu,6166935,1950000
Soundarajan.m,IND,0,10th Pass,33,Krishnagiri + Tamil Nadu,1608000,0
Sundaram.s,United Communist Party of India,0,10th Pass,56,Krishnagiri + Tamil Nadu,184000,78000
