Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
DR. HARI SINGH AZAD,Akhil Bharatiya Loktantra Party,0,5th Pass,65,Meerut + Uttar Pradesh,55600,0
DR. SURENDAR KUMAR KHATRI,IND,0,Doctorate,61,Meerut + Uttar Pradesh,2724696,2368455
JENESHWAR PRASHAD SHARMA,RVNP,0,12th Pass,60,Meerut + Uttar Pradesh,1246500,0
KHALID AHMAD,IND,0,8th Pass,28,Meerut + Uttar Pradesh,20000,0
KRISHNA KUMAR GARG,IND,0,Graduate,59,Meerut + Uttar Pradesh,22779406,50000
KRISHNA PAL,IND,0,10th Pass,28,Meerut + Uttar Pradesh,78896,0
LOHARI,IND,0,Literate,50,Meerut + Uttar Pradesh,558000,0
MALOOK NAGAR,BSP,0,Graduate,43,Meerut + Uttar Pradesh,853165000,0
MOH. SHAHID,IND,0,5th Pass,40,Meerut + Uttar Pradesh,43129067,0
MUGHIS AHMAD GILANI,CPI, 1 ,Post Graduate,53,Meerut + Uttar Pradesh,443463,222000
RAJENDRA SHARMA,INC,0,Graduate Professional,61,Meerut + Uttar Pradesh,10011281,350000
RAJENDRA SINGH YADAV,IND,0,10th Pass,50,Meerut + Uttar Pradesh,100000,0
RAJESH KUMAR,IJP,0,10th Pass,42,Meerut + Uttar Pradesh,1032257,290000
RAJKUMAR TYAGI,ABHM,0,Graduate,38,Meerut + Uttar Pradesh,7210000,2368455
SANJEEV KUMAR,IND,0,Graduate,27,Meerut + Uttar Pradesh,76137,0
SANTOSH AHLUWALIA,RDMP,0,Post Graduate,40,Meerut + Uttar Pradesh,3982750,0
SHAHID MANZOOR,SP,0,Post Graduate,54,Meerut + Uttar Pradesh,18808730,0
SHREEPAL SINGH,IND,0,Graduate,35,Meerut + Uttar Pradesh,4532250,500000
SUDHIR NANDAN SARAN,IND,0,Graduate,62,Meerut + Uttar Pradesh,208847,38215
SUNIL KUMAR,IND, 1 ,Post Graduate,30,Meerut + Uttar Pradesh,15000,0
TEJVEER SINGH,RWS,0,Graduate Professional,67,Meerut + Uttar Pradesh,7037400,90000
ZARRAR,IND,0,Post Graduate,43,Meerut + Uttar Pradesh,837955,0
AJIT SINGH   Winner ,RLD,0,Post Graduate,70,Baghpat + Uttar Pradesh,58232462,13077
ABDUL RASHID,IND,0,Graduate,36,Baghpat + Uttar Pradesh,70000,0
BRIJ BHUSHAN,IND,0,10th Pass,32,Baghpat + Uttar Pradesh,3366115,0
DEVENDRA KUMAR,BKLJP,0,10th Pass,46,Baghpat + Uttar Pradesh,3240668,0
FIRDOAUS A /S FIRDAUS RANA,MKUP,0,Illiterate,27,Baghpat + Uttar Pradesh,480000,0
GULZAR,Ambedkar Samaj Party,0,5th Pass,44,Baghpat + Uttar Pradesh,5303347,223846
JAIPARKASH,IND,0,12th Pass,73,Baghpat + Uttar Pradesh,784000,11455
MUKESH SHARMA,BSP, 5 ,12th Pass,28,Baghpat + Uttar Pradesh,61176716,6518518
OMPAL,IND,0,Graduate,25,Baghpat + Uttar Pradesh,426200,0
PRAVEEN KUMAR,IND, 4 ,Graduate,44,Baghpat + Uttar Pradesh,5677594,0
RAVINDRA KUMAR,IND,0,10th Pass,28,Baghpat + Uttar Pradesh,295500,0
SAHAB SINGH,SP, 1 ,Post Graduate,62,Baghpat + Uttar Pradesh,36953000,200000
SHALINI,JM,0,Graduate,27,Baghpat + Uttar Pradesh,932000,0
SOMPAL,INC,0,Post Graduate,71,Baghpat + Uttar Pradesh,31233551,0
TEJPAL SINGH,IND,0,Graduate Professional,61,Baghpat + Uttar Pradesh,3996400,495000
VEDPAL,IND, 1 ,8th Pass,39,Baghpat + Uttar Pradesh,1000,0
RAJNATH SINGH   Winner ,BJP, 1 ,Post Graduate,57,Ghaziabad + Uttar Pradesh,14902703,0
ANWAR AHMED,NBNP, 1 ,Not Given,61,Ghaziabad + Uttar Pradesh,320673000,0
AZIJ KHAN,IJP,0,10th Pass,43,Ghaziabad + Uttar Pradesh,1680000,200000
DAYA (HIJRA),IND,0,Illiterate,51,Ghaziabad + Uttar Pradesh,941000,0
HARI SHANKAR SHARMA,BPD,0,Doctorate,63,Ghaziabad + Uttar Pradesh,16964367,2248599
IQBAL,NLHP, 1 ,Literate,50,Ghaziabad + Uttar Pradesh,6899177,0
K.Z. BUKHARI,NELU,0,Graduate,63,Ghaziabad + Uttar Pradesh,1390000,0
LAL SINGH,IND,0,8th Pass,45,Ghaziabad + Uttar Pradesh,1901885,7483
PT. AMAR PAL SHARMA,BSP,0,12th Pass,40,Ghaziabad + Uttar Pradesh,69342885,1240482
SAMAR SINGH,IND, 1 ,Graduate Professional,63,Ghaziabad + Uttar Pradesh,7083165,0
SANJAY SHARMA,ABHM, 5 ,Not Given,30,Ghaziabad + Uttar Pradesh,308011,500000
SATISH,IND,0,Graduate,57,Ghaziabad + Uttar Pradesh,6287395,300000
TRILOK SINGH RAWAT,IND,0,Graduate,33,Ghaziabad + Uttar Pradesh,2969610,0
VINOD,IND, 3 ,10th Pass,47,Ghaziabad + Uttar Pradesh,696000,0
YATAN SHARMA,IND,0,8th Pass,43,Ghaziabad + Uttar Pradesh,4875975,200000
SURENDRA SINGH NAGAR   Winner ,BSP, 2 ,Graduate,44,Gautam Budhha Nagar + Uttar Pradesh,492084300,0
ANIL KUMAR,IND,0,10th Pass,32,Gautam Budhha Nagar + Uttar Pradesh,725000,0
ARVIND,ANC,0,Graduate,35,Gautam Budhha Nagar + Uttar Pradesh,11010000,0
CHOTE LAL,RYS,0,10th Pass,48,Gautam Budhha Nagar + Uttar Pradesh,8683748,0
DHARAMVIR,IND,0,10th Pass,64,Gautam Budhha Nagar + Uttar Pradesh,31000,0
DR JAMAL AHAMAD KHAN,NLHP, 1 ,Post Graduate,62,Gautam Budhha Nagar + Uttar Pradesh,101186607,2514343
GHANSHYAM SHARMA,RWS,0,8th Pass,34,Gautam Budhha Nagar + Uttar Pradesh,16280000,515000
JAGAT SINGH,IND,0,10th Pass,43,Gautam Budhha Nagar + Uttar Pradesh,2496000,475000
K.K SHARMA,NCP,0,Graduate Professional,50,Gautam Budhha Nagar + Uttar Pradesh,513000,250000
KAMLESH CHOUDHRY,IND,0,Graduate Professional,44,Gautam Budhha Nagar + Uttar Pradesh,7709000,1231000
KINNAR GUDDI SHARMA,IND,0,Literate,46,Gautam Budhha Nagar + Uttar Pradesh,760000,0
LUBNA ASHIF,All India Minorities Front,0,Post Graduate,25,Gautam Budhha Nagar + Uttar Pradesh,308000,0
MAHESH,IND,0,12th Pass,40,Gautam Budhha Nagar + Uttar Pradesh,28969560,1495000
MAHESH KUMAR SHARMA,BJP, 1 ,Graduate Professional,48,Gautam Budhha Nagar + Uttar Pradesh,158575632,20953174
MANOJ,IND, 1 ,12th Pass,34,Gautam Budhha Nagar + Uttar Pradesh,4647500,0
NARENDRA SINGH BHATTI,SP, 1 ,12th Pass,50,Gautam Budhha Nagar + Uttar Pradesh,21545679,0
POONAM,BSP(K),0,Graduate,31,Gautam Budhha Nagar + Uttar Pradesh,55540,0
PREM SINGH,RPI,0,5th Pass,44,Gautam Budhha Nagar + Uttar Pradesh,5510000,0
RAHIS,NELU,0,Illiterate,50,Gautam Budhha Nagar + Uttar Pradesh,4979000,0
RAJENDRA PAL SINGH,IND,0,Graduate,58,Gautam Budhha Nagar + Uttar Pradesh,830000,0
RAMESH CHAND TOMAR,INC, 4 ,Post Graduate,59,Gautam Budhha Nagar + Uttar Pradesh,33566195,500000
RESHAM SWAROOP,IND,0,12th Pass,43,Gautam Budhha Nagar + Uttar Pradesh,3341500,0
SHAILESH KUMAR SRIVASTVA,IND,0,Not Given,43,Gautam Budhha Nagar + Uttar Pradesh,2955000,225000
SHER SINGH,Awami Party,0,8th Pass,41,Gautam Budhha Nagar + Uttar Pradesh,475800,0
SONIA SHARMA,IND,0,Graduate,33,Gautam Budhha Nagar + Uttar Pradesh,1951000,0
SUKHVEER,IND,0,Not Given,46,Gautam Budhha Nagar + Uttar Pradesh,3750000,0
KAMLESH   Winner ,SP,0,5th Pass,43,Bulandshahr + Uttar Pradesh,844005,0
ASHOK KUMAR PRADHAN,BJP,0,12th Pass,53,Bulandshahr + Uttar Pradesh,25263357,0
BALRAM,ABHM,0,12th Pass,43,Bulandshahr + Uttar Pradesh,1889000,0
DEVI DAYAL,INC,0,Post Graduate,66,Bulandshahr + Uttar Pradesh,22337000,302557
JAY BHAGWAN,NBNP,0,10th Pass,35,Bulandshahr + Uttar Pradesh,55000,0
KANTI,Akhil Bharatiya Rajarya Sabha,0,10th Pass,54,Bulandshahr + Uttar Pradesh,200000,0
KARAN SINGH BHOOCHAL,RMEP,0,12th Pass,56,Bulandshahr + Uttar Pradesh,1975000,0
PRAVEEN,IND,0,10th Pass,32,Bulandshahr + Uttar Pradesh,372000,0
RAGHURAJ SINGH,RTKP,0,8th Pass,45,Bulandshahr + Uttar Pradesh,701000,0
RAJ KUMAR GAUTAM,BSP,0,Graduate Professional,36,Bulandshahr + Uttar Pradesh,1339528,0
RAJO,NELU,0,Others,31,Bulandshahr + Uttar Pradesh,13476485,300000
SOHAN PAL,NLHP,0,Literate,45,Bulandshahr + Uttar Pradesh,50000,0
SUDHA SINGH,RPI,0,Graduate,37,Bulandshahr + Uttar Pradesh,2653500,0
SURAJMUKHI GAUTAM,UNLP,0,Illiterate,38,Bulandshahr + Uttar Pradesh,282000,0
SUSHILA SINGH,RDMP,0,Graduate Professional,60,Bulandshahr + Uttar Pradesh,902000,0
RAJ KUMARI CHAUHAN   Winner ,BSP,0,12th Pass,46,Aligarh + Uttar Pradesh,34034506,0
AKHTAR,MUL,0,12th Pass,46,Aligarh + Uttar Pradesh,1522000,207700
ALPANA GAUTAM,BSK, 2 ,Post Graduate,45,Aligarh + Uttar Pradesh,6808000,0
BABA BUDHASEN,IND,0,5th Pass,69,Aligarh + Uttar Pradesh,13752990,0
BABULAL VERMA,Ambedkar Samaj Party,0,8th Pass,71,Aligarh + Uttar Pradesh,1708696,0
BHAGVAN SAHAY,IND,0,12th Pass,63,Aligarh + Uttar Pradesh,4335500,0
BIJENDRA SINGH,INC,0,Graduate,52,Aligarh + Uttar Pradesh,4913000,1896429
DEVI PRASHAD,MADP,0,10th Pass,72,Aligarh + Uttar Pradesh,512500,0
HARENDRA SINGH BURMAN,LPSP,0,Post Graduate,35,Aligarh + Uttar Pradesh,1511000,0
KAILASH,IND, 1 ,8th Pass,30,Aligarh + Uttar Pradesh,1290506,0
MAHESH PRATAP SHARMA,RVP,0,Graduate,54,Aligarh + Uttar Pradesh,7155500,0
MAVEER DHARAMVEER SINGH,IJP,0,10th Pass,42,Aligarh + Uttar Pradesh,3215000,0
MOHAMMAD YUSUF KHAN,MC,0,Graduate,26,Aligarh + Uttar Pradesh,27000,0
MUKESH,NLHP,0,10th Pass,29,Aligarh + Uttar Pradesh,9122000,0
NATTHILAL,IND,0,Post Graduate,54,Aligarh + Uttar Pradesh,4338000,100000
PRABHAT KUMAR,IND,0,10th Pass,38,Aligarh + Uttar Pradesh,302264,0
PREM PAL SINGH,IND, 1 ,Graduate,27,Aligarh + Uttar Pradesh,220000,0
SANJAY,Lok Dal,0,12th Pass,33,Aligarh + Uttar Pradesh,445000,0
SHEELA GAUTAM,BJP,0,Graduate Professional,77,Aligarh + Uttar Pradesh,29373237,0
SHER MOHAMMAD,IND,0,Illiterate,47,Aligarh + Uttar Pradesh,647197,180000
SHISHUPAL SINGH,PTSS,0,Graduate Professional,50,Aligarh + Uttar Pradesh,2283000,0
TEJVIR SINGH,IND,0,5th Pass,62,Aligarh + Uttar Pradesh,3050750,0
ZAFAR ALAM,SP,0,Graduate Professional,66,Aligarh + Uttar Pradesh,155822000,282000
SARIKA SINGH   Winner ,RLD,0,Post Graduate,29,Hathras + Uttar Pradesh,825272,0
ANAR SINGH,SP,0,10th Pass,48,Hathras + Uttar Pradesh,60240500,20300000
JAIPRAKASH,RTKP,0,8th Pass,59,Hathras + Uttar Pradesh,1735000,0
MATHURA PRASAD,IND,0,Post Graduate,30,Hathras + Uttar Pradesh,277600,0
PRADEEP CHANDEL,INC,0,Not Given,31,Hathras + Uttar Pradesh,1660000,0
PRADEEP KUMAR,Ambedkar Samaj Party,0,Literate,38,Hathras + Uttar Pradesh,622500,0
PREMLATA,RPI(A),0,Literate,35,Hathras + Uttar Pradesh,843500,0
RAJENDRA KUMAR,BSP, 1 ,Graduate,43,Hathras + Uttar Pradesh,2525000,0
SHIV SINGH,IND,0,Graduate,39,Hathras + Uttar Pradesh,1205369,0
SURESH BABU,BSKPB,0,Graduate,35,Hathras + Uttar Pradesh,338800,0
JAYANT K SINGH   Winner ,RLD, 1 ,Post Graduate,30,Mathura + Uttar Pradesh,30204219,288327
ASHRAF ALI,NLHP,0,12th Pass,34,Mathura + Uttar Pradesh,6179564,0
BABU LAL SHARMA,IND,0,Post Graduate,70,Mathura + Uttar Pradesh,55000,0
DEVENDRA,RALP,0,Graduate Professional,27,Mathura + Uttar Pradesh,262000,0
FAKKAR BABA,IND,0,10th Pass,64,Mathura + Uttar Pradesh,12000,0
GOPAL SAINI,IND,0,5th Pass,25,Mathura + Uttar Pradesh,54000,0
HEERA SINGH,NELU,0,Not Given,44,Mathura + Uttar Pradesh,550000,0
JAGDISH,IND,0,10th Pass,34,Mathura + Uttar Pradesh,1634000,331000
JAI PRAKASH,IND,0,Graduate Professional,35,Mathura + Uttar Pradesh,214500,0
MANVENDRA SINGH,INC,0,12th Pass,62,Mathura + Uttar Pradesh,14959430,1649007
PITAM SINGH,IND,0,Graduate,72,Mathura + Uttar Pradesh,9468000,0
PRAMOD KUMAR PACHAURI,IND,0,Graduate,41,Mathura + Uttar Pradesh,8134000,0
SHYAM SUNDAR,IND,0,10th Pass,31,Mathura + Uttar Pradesh,2800500,0
SHYAM SUNDER SHARMA,BSP,0,Post Graduate,57,Mathura + Uttar Pradesh,32557287,0
VINOD,IND,0,Graduate Professional,41,Mathura + Uttar Pradesh,61430,0
YADRAM PANKAJ,BSP(K), 2 ,10th Pass,56,Mathura + Uttar Pradesh,5038200,0
DR. RAMSHANKAR   Winner ,BJP,0,Doctorate,43,Agra + Uttar Pradesh,1511000,639959
BOBY,IND,0,Not Given,36,Agra + Uttar Pradesh,100000,0
CHANDRA PAL,IND,0,Doctorate,61,Agra + Uttar Pradesh,13588178,3109000
GANESHI LAL,IND,0,Literate,43,Agra + Uttar Pradesh,385389,0
KUNWAR CHAND,BSP,0,Graduate Professional,51,Agra + Uttar Pradesh,4310491,417468
NITYANAND,IND,0,Graduate,55,Agra + Uttar Pradesh,1530000,0
PRABHUDAYAL KATHERIA,INC,0,Literate,57,Agra + Uttar Pradesh,40493500,382895
RAJESH KUMAR,Rashtriya Swabhimaan Party,0,Graduate,33,Agra + Uttar Pradesh,260000,95000
RAKESH,IND,0,8th Pass,40,Agra + Uttar Pradesh,470000,40000
RAM DEVI,HDVP,0,8th Pass,46,Agra + Uttar Pradesh,147000,0
RAMESH,JBSP,0,8th Pass,30,Agra + Uttar Pradesh,504000,0
RAMJI LAL SUMAN,SP, 1 ,Graduate Professional,57,Agra + Uttar Pradesh,17516869,0
SANTOSH KUMAR,IND,0,8th Pass,27,Agra + Uttar Pradesh,847100,490000
VINOD KUMAR,IND,0,Post Graduate,47,Agra + Uttar Pradesh,525100,0
VIVEK CHAUHAN,RSMD,0,Literate,35,Agra + Uttar Pradesh,27150,0
SEEMA UPADHAYAY   Winner ,BSP,0,Graduate,44,Fatehpur Sikri + Uttar Pradesh,26545096,1595708
BENI PRASAD AGARWAL,IND,0,Graduate,59,Fatehpur Sikri + Uttar Pradesh,6061740,500000
CHANDAN SINGH,IND,0,8th Pass,49,Fatehpur Sikri + Uttar Pradesh,1749940,0
GANGA RAM,IND,0,Post Graduate,54,Fatehpur Sikri + Uttar Pradesh,3387000,190000
MUNNA URF MUNNALAL,IND,0,Not Given,44,Fatehpur Sikri + Uttar Pradesh,1492712,0
NARESH,IND,0,Literate,28,Fatehpur Sikri + Uttar Pradesh,262055,0
RAGHURAJ SINGH SHAKYA,SP,0,Post Graduate,40,Fatehpur Sikri + Uttar Pradesh,9434570,2102794
RAJ BABBAR,INC, 2 ,Graduate,58,Fatehpur Sikri + Uttar Pradesh,109563378,16759338
RAJA MAHENDRA ARIDAMAN SINGH,BJP,0,Post Graduate,52,Fatehpur Sikri + Uttar Pradesh,51198247,0
SAMARVIR,RWS,0,12th Pass,36,Fatehpur Sikri + Uttar Pradesh,195000,0
SATISH CHANDRA,IND,0,Graduate,40,Fatehpur Sikri + Uttar Pradesh,1173669,50000
SUNDER SINGH,IND,0,10th Pass,36,Fatehpur Sikri + Uttar Pradesh,771000,0
VIJAY PAL,JPS,0,Literate,31,Fatehpur Sikri + Uttar Pradesh,1690000,0
VINOD KUMAR,IND,0,Post Graduate,45,Fatehpur Sikri + Uttar Pradesh,36676657,2200000
AKHILESH YADAV   Winner ,SP,0,Graduate Professional,35,Firozabad + Uttar Pradesh,44409557,7726354
ABHAYPRATAP SINGH,JBSP,0,Post Graduate,32,Firozabad + Uttar Pradesh,202000,0
ANIL KUMAR SRIVASTAWA@AKELA,JPS,0,Graduate Professional,26,Firozabad + Uttar Pradesh,737020,0
ASHOK YADAV,IND, 4 ,Graduate Professional,51,Firozabad + Uttar Pradesh,32945126,0
DALVIR,RPI(A),0,10th Pass,39,Firozabad + Uttar Pradesh,266000,0
LT. COLONEL SURESH BABU,IND,0,12th Pass,63,Firozabad + Uttar Pradesh,7355380,0
MANISH ASIJA,IND, 4 ,Graduate,44,Firozabad + Uttar Pradesh,25552837,122495
PROF. S.P. SINGH BAGHEL,BSP, 2 ,Doctorate,48,Firozabad + Uttar Pradesh,18281086,2667516
RAGHUVAR DAYAL VERMA,BJP,0,Post Graduate,70,Firozabad + Uttar Pradesh,12538066,0
RAHAT AFROZ,MUL,0,10th Pass,47,Firozabad + Uttar Pradesh,1385000,500
RAJENDRAPAL,INC,0,Graduate,50,Firozabad + Uttar Pradesh,1789000,175000
RAJJO DEVI,CPM, 7 ,5th Pass,56,Firozabad + Uttar Pradesh,5801260,0
RAJVIR SINGH,RSMD, 1 ,Not Given,52,Firozabad + Uttar Pradesh,2412055,259938
RAMDAS SAVITA,IND,0,10th Pass,42,Firozabad + Uttar Pradesh,15000,0
RAMGOPAL,IND,0,10th Pass,32,Firozabad + Uttar Pradesh,883590,0
SUNITA DEVI,MADP,0,5th Pass,31,Firozabad + Uttar Pradesh,1038200,45000
MULAYAM SINGH YADAV   Winner ,SP,0,Post Graduate,69,Mainpuri + Uttar Pradesh,22399320,243842
ABADHESH SHAKYA,RSMD,0,10th Pass,41,Mainpuri + Uttar Pradesh,1230200,0
AJAY KUMAR SINGH,IND,0,Graduate,51,Mainpuri + Uttar Pradesh,40000,3400
GENDA LAL PAL,RALP,0,10th Pass,56,Mainpuri + Uttar Pradesh,825000,0
HAKIM SINGH YADAV,CPI,0,Graduate Professional,65,Mainpuri + Uttar Pradesh,4175000,120000
KARUNA NIDHI PANDEY,KKJHS,0,Post Graduate,46,Mainpuri + Uttar Pradesh,487001,0
MAN SINGH KASHYAP,Lok Dal,0,Graduate,53,Mainpuri + Uttar Pradesh,1166395,0
PRAVEEN YADAV,Mahan Dal,0,Graduate,40,Mainpuri + Uttar Pradesh,4378038,276515
RAJVIR SINGH,NDPF,0,12th Pass,43,Mainpuri + Uttar Pradesh,2068000,0
RAVINDRA SINGH,RWS,0,Post Graduate,69,Mainpuri + Uttar Pradesh,1785000,0
SACHCHIDA NAND,IND,0,Graduate,57,Mainpuri + Uttar Pradesh,2907490,0
SARVESH,JPS,0,12th Pass,31,Mainpuri + Uttar Pradesh,730000,0
TRIPTI SHAKYA,BJP, 1 ,Graduate,31,Mainpuri + Uttar Pradesh,2814584,0
VINAY SHAKYA,BSP, 1 ,Post Graduate,38,Mainpuri + Uttar Pradesh,9530440,900000
YOGENDRA SINGH,IJP,0,12th Pass,41,Mainpuri + Uttar Pradesh,1240000,0
DR. MAHADEEPAK SINGH SHAKYA,INC,0,Post Graduate,84,Etah + Uttar Pradesh,9213000,0
DR. SHYAM SINGH SHAKYA,BJP,0,Post Graduate,49,Etah + Uttar Pradesh,15593814,524092
INDRA PAL,RSUPRP,0,Not Given,46,Etah + Uttar Pradesh,337500,0
KALIYAN SINGH,IND,0,8th Pass,54,Etah + Uttar Pradesh,3880000,0
KALYAN SINGH,IND,0,Illiterate,69,Etah + Uttar Pradesh,6000610,0
KUNWAR DEVENDRA SINGH YADAV,BSP, 2 ,Doctorate,60,Etah + Uttar Pradesh,208759178,22400000
MUNABBAR HUSAIN,NLHP, 1 ,Not Given,55,Etah + Uttar Pradesh,8872190,0
PREETY,IND,0,Graduate,26,Etah + Uttar Pradesh,108000,0
PUSHPA,IND,0,Post Graduate,57,Etah + Uttar Pradesh,2515000,0
RAJENDRA,IND,0,Graduate,46,Etah + Uttar Pradesh,3277500,0
RAJESH,IND,0,10th Pass,34,Etah + Uttar Pradesh,549000,0
RAJVEER SINGH,VAJP,0,Literate,46,Etah + Uttar Pradesh,4254874,0
RISHIPAL,BRPP,0,Not Given,46,Etah + Uttar Pradesh,1365596,0
SAKIR ALI,IND,0,Illiterate,59,Etah + Uttar Pradesh,144000,0
SANDEEP,RPI(A),0,Graduate,48,Etah + Uttar Pradesh,12052000,0
SATENDRA KUMAR,IND, 1 ,Graduate,50,Etah + Uttar Pradesh,6624034,50000
SHABBIR,NELU,0,8th Pass,50,Etah + Uttar Pradesh,2245000,200000
SALMAN KHURSHEED   Winner ,INC,0,Post Graduate,56,Farrukhabad + Uttar Pradesh,26140421,4765556
CHANDRA BHUSAN SINGH,SP,0,Post Graduate,65,Farrukhabad + Uttar Pradesh,18576589,330198
DALGANJAN SINGH YADAV,BRM, 4 ,8th Pass,73,Farrukhabad + Uttar Pradesh,1026800,200000
JAIVEER SINGH SHAKYA,BRPP,0,Graduate Professional,31,Farrukhabad + Uttar Pradesh,258000,0
MITHALESH KUMARI,BJP,0,Post Graduate,54,Farrukhabad + Uttar Pradesh,104018017,0
OM BABU,JPS,0,Post Graduate,57,Farrukhabad + Uttar Pradesh,810000,0
RAM SHARAN,BNRP,0,12th Pass,62,Farrukhabad + Uttar Pradesh,105000,0
RISHI DUTT,ABHM, 1 ,8th Pass,36,Farrukhabad + Uttar Pradesh,1110000,40000
RIYAZ AHMAD,IND,0,Graduate,61,Farrukhabad + Uttar Pradesh,1435000,90000
SMT VEENA,IND,0,Graduate,54,Farrukhabad + Uttar Pradesh,98000,0
SUBODH,AD,0,Not Given,40,Farrukhabad + Uttar Pradesh,522500,0
SURESH CHANDRA SARASWAT,IND,0,Not Given,50,Farrukhabad + Uttar Pradesh,230000,0
SWAMI SACHIDANAND HARI SAKSHI,RTKP, 3 ,Doctorate,53,Farrukhabad + Uttar Pradesh,7148676,0
VINOD KUMAR,IND,0,Not Given,55,Farrukhabad + Uttar Pradesh,394000,0
WAZID ALI,IJP,0,Not Given,40,Farrukhabad + Uttar Pradesh,585700,0
PREMDAS   Winner ,SP, 1 ,Graduate,49,Etawah + Uttar Pradesh,4228828,0
ANVER SINGH,IND,0,10th Pass,44,Etawah + Uttar Pradesh,1047600,0
GAURISHANKER,BSP,0,Post Graduate,63,Etawah + Uttar Pradesh,12280096,2977140
GIREESH BHARTIYA,IND,0,5th Pass,38,Etawah + Uttar Pradesh,30000,0
JAISHANKAR,IND,0,12th Pass,56,Etawah + Uttar Pradesh,453000,0
K.P.D. SHYAMDAS,IND,0,12th Pass,42,Etawah + Uttar Pradesh,715000,0
KAMLESH VERMA,BJP,0,Graduate,40,Etawah + Uttar Pradesh,23646611,0
RAMNARESH,IND,0,12th Pass,35,Etawah + Uttar Pradesh,275000,0
SANT KUMAR,Lok Dal, 1 ,Post Graduate,28,Etawah + Uttar Pradesh,21400,0
SATYA PRIYA MANAV,IND,0,Not Given,64,Etawah + Uttar Pradesh,2236500,0
SHARMILA,IND,0,Literate,43,Etawah + Uttar Pradesh,40000,0
SIYARAM,RBCP,0,10th Pass,55,Etawah + Uttar Pradesh,1431000,0
`SHIV RAM,Mahan Dal,0,Post Graduate,68,Etawah + Uttar Pradesh,8501364,250000
AKHILESH YADAV   Winner ,SP,0,Graduate Professional,35,Kannauj + Uttar Pradesh,48582202,7726354
AJAB SINGH,Akhil Bharatiya Ashok Sena,0,12th Pass,30,Kannauj + Uttar Pradesh,2555500,0
BALRAM,BSP(K), 2 ,Not Given,29,Kannauj + Uttar Pradesh,621000,200000
LAL SINGH,IND,0,8th Pass,40,Kannauj + Uttar Pradesh,742300,0
NARAYAN KUMAR,RDMP,0,Graduate,39,Kannauj + Uttar Pradesh,313196,0
PRADEEP,IND, 1 ,12th Pass,35,Kannauj + Uttar Pradesh,1660026,0
RAM BABU,IND,0,8th Pass,37,Kannauj + Uttar Pradesh,80500,0
RAM BABU TRIVEDI,BPD,0,Post Graduate,62,Kannauj + Uttar Pradesh,1559370,0
RAM KARAN,VAJP,0,Graduate,37,Kannauj + Uttar Pradesh,1498600,7000
RAM SWAROOP,JPS,0,Graduate,70,Kannauj + Uttar Pradesh,2120187,0
SANJEEV,IND,0,Post Graduate,25,Kannauj + Uttar Pradesh,1410000,0
SHAHAN SHAH,IND,0,8th Pass,37,Kannauj + Uttar Pradesh,20000,0
SHRIKRISHNA SHAKYA,IND,0,Graduate Professional,56,Kannauj + Uttar Pradesh,5050000,0
SUBRAT PATHAK,BJP,0,Graduate,29,Kannauj + Uttar Pradesh,10172404,468672
VIJAY SINGH CHAUHAN,Mahan Dal,0,12th Pass,53,Kannauj + Uttar Pradesh,6225000,100000
PRANAB MUKHERJEE   Winner ,INC,0,Doctorate,72,Jangipur + West Bengal,26920479,0
DEBASHISH MAJUMDAR,BJP,0,Graduate Professional,52,Jangipur + West Bengal,828546,0
MRIGANKA SEKHAR BHATTACHARYA,CPM,0,Graduate,61,Jangipur + West Bengal,841193,0
TAPAS SAHA,IND,0,Graduate,35,Jangipur + West Bengal,137000,0
ZAMIRUL HASSAN,AUDF,0,Graduate,59,Jangipur + West Bengal,31297868,16200000
ADHIR RANJAN CHOWDHURY   Winner ,INC, 4 ,10th Pass,53,Baharampur + West Bengal,29943557,1926083
ASHOKE KUMAR SINGHA,SP,0,12th Pass,55,Baharampur + West Bengal,200550,0
BAIDYA NATH MONDAL,IND,0,8th Pass,51,Baharampur + West Bengal,177872,0
BIDYUT KUMAR HALDER,BJP,0,Post Graduate,51,Baharampur + West Bengal,3662270,0
GHOSH BABU SAW,IND,0,Not Given,40,Baharampur + West Bengal,20375000,0
KUSHADHWAJ BALA(KUSH BALA),BSP,0,12th Pass,35,Baharampur + West Bengal,1570000,0
PRAMOTHES MUKHERJEE,RSP,0,Post Graduate,63,Baharampur + West Bengal,4847654,2750
RABINDRA NATH ROY,RDMP,0,Not Given,52,Baharampur + West Bengal,20000,0
ABDUL MANNAN HOSSAIN   Winner ,INC, 1 ,Graduate,56,Murshidabad + West Bengal,1709788,1006391
ALAM MEHDI,IND,0,Not Given,43,Murshidabad + West Bengal,0,0
ANISUR RAHAMAN SARKAR,CPM,0,Post Graduate,57,Murshidabad + West Bengal,4592372,0
CHANDAN KR. MONDAL,IND,0,10th Pass,43,Murshidabad + West Bengal,50000,0
CHITTA RANJAN MANDAL,BSP,0,12th Pass,32,Murshidabad + West Bengal,215000,0
DR. SUKUMAR GHOSH,IND, 1 ,Others,53,Murshidabad + West Bengal,398263,0
JAFORULLA MOLLA,AUDF,0,Graduate,54,Murshidabad + West Bengal,957118,300
KHADIJA BANU,IND,0,Graduate,54,Murshidabad + West Bengal,290000,0
MD. SAHAZAMAL,SP,0,Not Given,44,Murshidabad + West Bengal,0,0
