Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Mahak Singh,IND,0,Graduate,64,Bijnor + Uttar Pradesh,5135575,250000
Mangeram,Peoples Party of India (Democratic),0,12th Pass,57,Bijnor + Uttar Pradesh,5300000,500000
Mohammad Zahid,IND,0,Graduate,29,Bijnor + Uttar Pradesh,1564215,0
Mukesh Kumar,AIFB,0,8th Pass,43,Bijnor + Uttar Pradesh,2880000,0
Nasimuddin Siddqui,INC, 1 ,Graduate Professional,56,Bijnor + Uttar Pradesh,130739688,0
Parvej Aqil,All India Minorities Front,0,Graduate,47,Bijnor + Uttar Pradesh,104992,0
Raja Bhartendra Singh,BJP, 3 ,Graduate,55,Bijnor + Uttar Pradesh,49867061,0
Rajiv Choudhary,Bhartiya Kisan Party,0,12th Pass,45,Bijnor + Uttar Pradesh,81718444,0
Sonu,Jansatta Party,0,8th Pass,34,Bijnor + Uttar Pradesh,130000,0
Rajendra Agarwal   Winner ,BJP, 3 ,Post Graduate,68,Meerut + Uttar Pradesh,13489377,1990094
Afzaal,Bahujan Maha Party, 2 ,8th Pass,48,Meerut + Uttar Pradesh,2121000,50000
Arti Agrawal,SHS,0,Graduate,39,Meerut + Uttar Pradesh,26953422,922000
Dharmendra,BHARTIYA JANTA DAL,0,Graduate Professional,38,Meerut + Uttar Pradesh,972498,0
Haji Mohammad Yaqoob,BSP, 6 ,8th Pass,60,Meerut + Uttar Pradesh,89793968,0
Harendra Agarwal,INC, 1 ,Graduate,68,Meerut + Uttar Pradesh,115801988,3686064
Kiran R. C. Jatav,Kartavya Rashtriya Party, 1 ,Graduate,32,Meerut + Uttar Pradesh,758680,0
Nasir Ali Khan,Pragatishil Samajwadi Party (Lohia),0,Others,46,Meerut + Uttar Pradesh,11276488,363223
Rajesh Giri,Sarvodaya Bharat Party,0,10th Pass,60,Meerut + Uttar Pradesh,1095752,395620
Sahansar Pal Singh,IND,0,Graduate Professional,62,Meerut + Uttar Pradesh,7480634,1523311
Shrawan Kumar Agarwal,IND,0,10th Pass,65,Meerut + Uttar Pradesh,5415000,0
Dr. Satyapal Singh   Winner ,BJP, 1 ,Post Graduate,63,Baghpat + Uttar Pradesh,78195793,0
Chaudhary Mohkam,Pragatishil Samajwadi Party (Lohia), 2 ,10th Pass,56,Baghpat + Uttar Pradesh,66000,0
Davender,Aapki Apni Party (Peoples),0,10th Pass,38,Baghpat + Uttar Pradesh,1264900,550000
Dr. Saleem Ahmad,Sabse Achchhi Party, 1 ,Graduate,59,Baghpat + Uttar Pradesh,594500,0
Istakar Ali,National Lokmat Party,0,8th Pass,45,Baghpat + Uttar Pradesh,1111500,0
Jafar,IND,0,5th Pass,51,Baghpat + Uttar Pradesh,200000,0
Jayant Chaudhary,RLD,0,Post Graduate,40,Baghpat + Uttar Pradesh,275023812,29242618
Manoj Rana,Akhil Bhartiya Lok Dal,0,10th Pass,48,Baghpat + Uttar Pradesh,16475000,70000
Parveen Yogi,Bhartiya Nojawan Dal,0,12th Pass,49,Baghpat + Uttar Pradesh,202000,0
Ramkumar,Sarvjan Lok Shakti Party,0,8th Pass,63,Baghpat + Uttar Pradesh,1066000,0
Ruby Kashyap,Hindusthan Nirman Dal,0,Graduate,32,Baghpat + Uttar Pradesh,2860000,200000
Subhash,IND,0,Literate,44,Baghpat + Uttar Pradesh,900000,0
Uttar Kumar Jindal,Bhartiya Naujawan Inklav Party,0,Graduate,66,Baghpat + Uttar Pradesh,15468070,0
Vijay Kumar Singh   Winner ,BJP, 2 ,Doctorate,67,Ghaziabad + Uttar Pradesh,56545702,0
Amit Sharma,IND,0,10th Pass,37,Ghaziabad + Uttar Pradesh,4775000,341233
Ashok Sharma,Subhashwadi Bhartiya Samajwadi Party,0,Post Graduate,62,Ghaziabad + Uttar Pradesh,11721492,0
Divya Yog Maya Saraswati,Rashtriya Bharatiya Jan Jan Party, 2 ,Illiterate,51,Ghaziabad + Uttar Pradesh,650000,0
Dolly Sharma,INC,0,Post Graduate,34,Ghaziabad + Uttar Pradesh,21001366,0
Mohan Lal,RPI(A),0,Graduate Professional,60,Ghaziabad + Uttar Pradesh,19023713,0
Mohd. Salim Ahmed,Sabse Achchhi Party,0,Literate,50,Ghaziabad + Uttar Pradesh,3252000,0
Nagendra Kumar,SHS,0,Graduate,50,Ghaziabad + Uttar Pradesh,4392354,785000
Rakesh Suri,Right to Recall Party,0,Graduate,42,Ghaziabad + Uttar Pradesh,157942,0
Sewa Ram Kasana,Pragatishil Samajwadi Party (Lohia), 5 ,10th Pass,56,Ghaziabad + Uttar Pradesh,98576712,1203000
Sunil Nair,Rashtriya Lok Sarvadhikar Party, 3 ,Illiterate,38,Ghaziabad + Uttar Pradesh,150000,0
Suresh Bansal,SP,0,Post Graduate,76,Ghaziabad + Uttar Pradesh,138522059,17300000
Dr. Mahesh Sharma   Winner ,BJP,0,Graduate Professional,59,Gautam Buddha Nagar + Uttar Pradesh,478759568,43863749
Ashok Kumar Adhana,IND,0,10th Pass,37,Gautam Buddha Nagar + Uttar Pradesh,4400000,42735
Dayaram,Aapki Apni Party (Peoples),0,10th Pass,42,Gautam Buddha Nagar + Uttar Pradesh,106300,21400
Dr. Arvind Kumar Singh,INC,0,Doctorate,30,Gautam Buddha Nagar + Uttar Pradesh,99690439,35329571
Jagdeep Singh,Loktantrik Janshakti Party,0,Graduate Professional,38,Gautam Buddha Nagar + Uttar Pradesh,3850000,0
Jitendra Singh,Pragatishil Samajwadi Party (Lohia), 1 ,12th Pass,48,Gautam Buddha Nagar + Uttar Pradesh,99238678,21144932
Raghuvendra Kumar,Subhashwadi Bhartiya Samajwadi Party,0,Post Graduate,48,Gautam Buddha Nagar + Uttar Pradesh,4768026,3200000
Rampal,Rashtriya Samaj Paksha,0,Post Graduate,34,Gautam Buddha Nagar + Uttar Pradesh,774000,0
Rodash Gupta,IND,0,Post Graduate,38,Gautam Buddha Nagar + Uttar Pradesh,375130,0
Satveer,BSP, 1 ,8th Pass,42,Gautam Buddha Nagar + Uttar Pradesh,53581678,7070674
Sher Singh Upaddhaya,Rashtriya Janta Party,0,8th Pass,51,Gautam Buddha Nagar + Uttar Pradesh,1651000,0
Vinod Kumar Nagar,Rashtriya Bharatiya Jan Jan Party, 1 ,Post Graduate,38,Gautam Buddha Nagar + Uttar Pradesh,515000,200000
Vinod Sharma,All Indian Rajiv Congress Party,0,12th Pass,46,Gautam Buddha Nagar + Uttar Pradesh,4683847,0
Girish Chandra   Winner ,BSP, 1 ,12th Pass,55,Nagina + Uttar Pradesh,28659644,9062600
Amichand,Rashtriya Samanta Dal,0,8th Pass,69,Nagina + Uttar Pradesh,1600000,0
Charan Singh,IND,0,Post Graduate,44,Nagina + Uttar Pradesh,730000,0
Kamesh Kumar,Peoples Party of India (Democratic),0,Graduate Professional,38,Nagina + Uttar Pradesh,382000,50000
Omvati Devi,INC,0,10th Pass,69,Nagina + Uttar Pradesh,37158570,0
Tej Singh,Ambedkar Samaj Party, 2 ,Graduate,63,Nagina + Uttar Pradesh,10048933,360000
Yashwant Singh,BJP,0,Post Graduate,56,Nagina + Uttar Pradesh,66352887,900000
Kunwar Danish Ali   Winner ,BSP,0,Graduate,43,Amroha + Uttar Pradesh,74920879,19579691
Akhtar,IND,0,Literate,48,Amroha + Uttar Pradesh,3300000,150000
Kanwar Singh Tanwar,BJP,0,8th Pass,58,Amroha + Uttar Pradesh,1821251171,10700504
Matloob Ahmad,Pragatishil Samajwadi Party (Lohia), 1 ,8th Pass,43,Amroha + Uttar Pradesh,6219412,0
Naresh Kumar,IND,0,Post Graduate,33,Amroha + Uttar Pradesh,4200000,0
Rajpal Singh,IND,0,Literate,44,Amroha + Uttar Pradesh,615600,0
Rajpal Singh Saini,Jan Shakti Dal,0,Graduate Professional,60,Amroha + Uttar Pradesh,3110000,0
Robin Tyagi,IND,0,10th Pass,26,Amroha + Uttar Pradesh,241000,0
Sachin Choudhary,INC,0,12th Pass,35,Amroha + Uttar Pradesh,27003125,12293421
Vikar Ahmad,IND,0,Literate,43,Amroha + Uttar Pradesh,3215000,0
Bhola Singh   Winner ,BJP, 1 ,Graduate,42,Bulandshahr + Uttar Pradesh,18728861,0
Banshi Singh,INC, 3 ,10th Pass,58,Bulandshahr + Uttar Pradesh,13324200,360000
Manoj Kumar Singh,IND,0,Graduate,30,Bulandshahr + Uttar Pradesh,1456186,0
Pramod Kumar,Rashtriya Samaj Paksha,0,Graduate,49,Bulandshahr + Uttar Pradesh,11102000,0
Radhika Devi,IND,0,Doctorate,43,Bulandshahr + Uttar Pradesh,18337750,8830049
Reena Devi,National Bhrashtachar Mukt Party,0,8th Pass,32,Bulandshahr + Uttar Pradesh,120000,0
Satish,Bharatiya Bahujan Parivartan Party,0,Not Given,47,Bulandshahr + Uttar Pradesh,590000,0
Vinay Kumar,Aapki Apni Party (Peoples),0,Graduate Professional,37,Bulandshahr + Uttar Pradesh,1365000,560300
Yogesh Verma,BSP, 28 ,12th Pass,50,Bulandshahr + Uttar Pradesh,47337130,8609902
Satish Kumar Gautam   Winner ,BJP,0,10th Pass,46,Aligarh + Uttar Pradesh,109522559,28095176
Ajeet Kumar,BSP,0,Doctorate,51,Aligarh + Uttar Pradesh,281852783,0
Amar Singh Mahaur,Swatantra Jantaraj Party,0,Graduate Professional,52,Aligarh + Uttar Pradesh,2044500,474336
Ashok Kumar Pandey,IND, 2 ,Post Graduate,35,Aligarh + Uttar Pradesh,1092000,0
Bijendra Singh,INC, 4 ,Graduate,62,Aligarh + Uttar Pradesh,12863000,4273034
Charan Singh,IND,0,12th Pass,56,Aligarh + Uttar Pradesh,2210000,0
Deepak Chaudhary,Pragatishil Samajwadi Party (Lohia), 1 ,Graduate,30,Aligarh + Uttar Pradesh,31718690,0
Dileep Sharma,Peace Party,0,Graduate Professional,36,Aligarh + Uttar Pradesh,461000,0
Mohd. Shakeel (Adv.),Lok Dal, 2 ,Post Graduate,46,Aligarh + Uttar Pradesh,1696000,0
Sanjay Balmiki,Bhartiya Bhaichara Party,0,5th Pass,35,Aligarh + Uttar Pradesh,2421000,0
Satish Chandra Sharma,AAP,0,Literate,48,Aligarh + Uttar Pradesh,102266526,0
Shaheen,IND,0,Others,54,Aligarh + Uttar Pradesh,2167000,0
Thakur Manoj Singh,Rashtravadi Party (Bharat),0,10th Pass,41,Aligarh + Uttar Pradesh,6050000,400000
Rajvir Diler   Winner ,BJP,0,12th Pass,61,Hathras + Uttar Pradesh,14930000,0
Bhupendra Kumar,Rashtriya Shoshit Samaj Party,0,12th Pass,31,Hathras + Uttar Pradesh,3222056,821000
Dinesh Sai,IND,0,Graduate,27,Hathras + Uttar Pradesh,564824,0
Harswaroop,IND,0,8th Pass,58,Hathras + Uttar Pradesh,5078000,0
Rajaram,Lok Dal,0,Graduate,65,Hathras + Uttar Pradesh,794348,0
Ramji Lal Suman,SP, 2 ,Graduate Professional,68,Hathras + Uttar Pradesh,20654961,0
Tilak Singh,IND,0,10th Pass,61,Hathras + Uttar Pradesh,2622200,0
Triloki Ram,INC,0,Graduate,71,Hathras + Uttar Pradesh,118225490,9510364
Hema Malini Dharmendra Deol   Winner ,BJP,0,Doctorate,70,Mathura + Uttar Pradesh,2508270292,131288062
Chattar Alias Chatrapal Singh Nishad,Bahujan Mukti Party,0,Not Given,48,Mathura + Uttar Pradesh,34000,0
Dinesh Kumar Gautam,Bhartiya Anarakshit Party,0,Post Graduate,53,Mathura + Uttar Pradesh,36742543,0
Jagvir Singh,Pragatishil Samajwadi Party (Lohia),0,Not Given,40,Mathura + Uttar Pradesh,10800000,0
Jasvant Singh Baghel,Rashtriya Shoshit Samaj Party,0,10th Pass,42,Mathura + Uttar Pradesh,69108182,2440225
Jasveer Singh,Rashtriya Naujawan Dal,0,12th Pass,45,Mathura + Uttar Pradesh,1686500,0
Mahesh Pathak,INC,0,Graduate,63,Mathura + Uttar Pradesh,356953188,0
Narendra Singh,RLD, 2 ,Graduate,66,Mathura + Uttar Pradesh,216820285,5708000
Omprakash,Swatantra Jantaraj Party,0,Graduate Professional,31,Mathura + Uttar Pradesh,40000,0
Phakkad Baba,IND,0,Literate,73,Mathura + Uttar Pradesh,12722,0
Pramod Krishna,IND,0,12th Pass,48,Mathura + Uttar Pradesh,359000,0
Ramdas Tyagi,IND,0,Literate,44,Mathura + Uttar Pradesh,255000,0
Ramdev Gautam,Bhartiya Lok Seva Dal,0,12th Pass,46,Mathura + Uttar Pradesh,4054925,0
Satyapal Singh Baghel   Winner ,BJP, 5 ,Doctorate,58,Agra + Uttar Pradesh,74274036,8606522
Ambedkari Hasnuram Ambedkari,IND, 1 ,Literate,64,Agra + Uttar Pradesh,1200,85000
Babu Lal,IND,0,Graduate,63,Agra + Uttar Pradesh,5015863,0
Himanshi,Lok Gathbandhan Party,0,Graduate,26,Agra + Uttar Pradesh,30000,0
Manoj Kumar Soni,BSP,0,Post Graduate,47,Agra + Uttar Pradesh,133784385,22251891
Preeta Harit,INC,0,Post Graduate,54,Agra + Uttar Pradesh,55075753,0
Raja,Rashtriya Vyapari Party,0,8th Pass,30,Agra + Uttar Pradesh,948885,0
Ramji Lal Vidhyarthi,Peace Party, 3 ,10th Pass,61,Agra + Uttar Pradesh,318500,0
Rajkumar Chahar   Winner ,BJP, 3 ,Graduate,52,Fatehpur Sikri + Uttar Pradesh,14854247,356404
Anil Kumar Kushwaha,IND,0,Graduate,37,Fatehpur Sikri + Uttar Pradesh,4693000,0
Arti Sharma,IND,0,12th Pass,36,Fatehpur Sikri + Uttar Pradesh,803000,0
Manisha Singh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,Fatehpur Sikri + Uttar Pradesh,66740000,239553
Naresh Kumar,IND,0,Not Given,38,Fatehpur Sikri + Uttar Pradesh,30000,0
Nawab Gul Chaman Sherwani,VANCHITSAMAJ INSAAF PARTY, 1 ,8th Pass,36,Fatehpur Sikri + Uttar Pradesh,37255,0
Pastar Thomsan Massy,IND,0,8th Pass,43,Fatehpur Sikri + Uttar Pradesh,196400,0
Purushottam Das (Fauzi Bhai),IND,0,Graduate,59,Fatehpur Sikri + Uttar Pradesh,3951427,0
Raj Babbar,INC, 4 ,Graduate,68,Fatehpur Sikri + Uttar Pradesh,182861705,12294927
Ram Bahori,IND,0,5th Pass,49,Fatehpur Sikri + Uttar Pradesh,5387104,0
Sadab Noor,Adarsh Samaj Party,0,Not Given,32,Fatehpur Sikri + Uttar Pradesh,20000,0
Sarvesh Kumar,Bharatiya Majdoor Janta Party,0,Graduate Professional,29,Fatehpur Sikri + Uttar Pradesh,726000,28883
Satendar,Aam Janta Party (India),0,Post Graduate,28,Fatehpur Sikri + Uttar Pradesh,69000,0
Shreebhagwan Sharma,BSP, 6 ,10th Pass,44,Fatehpur Sikri + Uttar Pradesh,13718806,0
Vijay Singh Baghel,Rashtriya Shoshit Samaj Party,0,12th Pass,67,Fatehpur Sikri + Uttar Pradesh,65280898,0
Dr. S T Hasan   Winner ,SP,0,Post Graduate,60,Moradabad + Uttar Pradesh,55795546,500000
Akeel,IND,0,Literate,39,Moradabad + Uttar Pradesh,2440000,0
Bhishm Jeet Singh,Fauji Janta Party,0,Others,25,Moradabad + Uttar Pradesh,906000,0
Dileram,Bhartiya Harit Party,0,12th Pass,58,Moradabad + Uttar Pradesh,10964441,584000
Kunwar Sarvesh Kumar,BJP, 3 ,10th Pass,67,Moradabad + Uttar Pradesh,102903614,600000
Mo. Aslam Alias Pasha,Jan Shakti Dal,0,Literate,48,Moradabad + Uttar Pradesh,711541,0
Mo. Imran Khan,INC,0,Post Graduate,32,Moradabad + Uttar Pradesh,31547689,10034039
Musaraat Hussain,IND,0,Graduate,58,Moradabad + Uttar Pradesh,8347923,0
Nadir,Peace Party, 3 ,10th Pass,45,Moradabad + Uttar Pradesh,8896218,0
Naresh Kumar Saini,IND,0,Literate,39,Moradabad + Uttar Pradesh,880000,0
Prince Kumar Sharma,IND,0,Post Graduate,28,Moradabad + Uttar Pradesh,40000,0
Roopchand Singh,Bharatiya Bahujan Samta Party,0,12th Pass,67,Moradabad + Uttar Pradesh,8606938,50000
Tej Singh Seny,Rashtriya Samanta Dal,0,8th Pass,49,Moradabad + Uttar Pradesh,5188005,36000
Mohammad Azam Khan   Winner ,SP, 10 ,Graduate Professional,64,Rampur + Uttar Pradesh,46124814,0
Arshad Warsi,Minorities Democratic Party, 3 ,Literate,37,Rampur + Uttar Pradesh,1735000,0
Haneef Khan,IND,0,10th Pass,65,Rampur + Uttar Pradesh,847312,0
Ishrat Khan,All India Minorities Front,0,Post Graduate,42,Rampur + Uttar Pradesh,41000,0
Javed Khan,IND, 1 ,Illiterate,43,Rampur + Uttar Pradesh,620608,0
Jayaprada Nahata,BJP,0,12th Pass,57,Rampur + Uttar Pradesh,279273009,16204374
Mohd. Khushi,United Democratic Front Secular, 4 ,10th Pass,30,Rampur + Uttar Pradesh,85000,0
Naim,IND,0,Illiterate,51,Rampur + Uttar Pradesh,321961,0
Sameena Begum,IND, 1 ,Others,43,Rampur + Uttar Pradesh,325000,0
Sanjay Kapoor,INC,0,Graduate Professional,56,Rampur + Uttar Pradesh,97199000,5525000
Saroj,Peoples Party of India (Democratic),0,Post Graduate,38,Rampur + Uttar Pradesh,1679000,8500
Dr. Shafiqur Rehman Barq   Winner ,SP,0,Graduate,86,Sambhal + Uttar Pradesh,13296671,0
Bhoj Raj,Swatantra Jantaraj Party,0,Post Graduate,63,Sambhal + Uttar Pradesh,6245326,0
Firoz Khan,IND,0,Literate,37,Sambhal + Uttar Pradesh,588000,0
Hasan Raza,Rashtriya Ulama Council,0,Graduate,45,Sambhal + Uttar Pradesh,418000,0
Ilyas,Bhartiya Hind Fauj,0,Literate,45,Sambhal + Uttar Pradesh,3476532,0
Karan Singh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,61,Sambhal + Uttar Pradesh,58417903,0
Major Jagat Pal Singh,INC,0,Graduate,78,Sambhal + Uttar Pradesh,27137444,0
Mohd. Masroor,IND,0,Not Given,39,Sambhal + Uttar Pradesh,120000,185000
Parameshvar Lal,BJP,0,10th Pass,64,Sambhal + Uttar Pradesh,110088877,4943218
Ram Chandra,Bharat Prabhat Party,0,Graduate,27,Sambhal + Uttar Pradesh,25100,0
Shahla Wajid,Ambedkar Samaj Party,0,12th Pass,42,Sambhal + Uttar Pradesh,4172000,0
Virendra Kumar,IND,0,12th Pass,53,Sambhal + Uttar Pradesh,14776311,10000
Dr. Chandra Sen Jadon   Winner ,BJP,0,Graduate Professional,68,Firozabad + Uttar Pradesh,42872395,0
Akshay Yadav,SP,0,Graduate Professional,32,Firozabad + Uttar Pradesh,321157801,50358593
Chaudhary Basheer,IND, 10 ,8th Pass,42,Firozabad + Uttar Pradesh,27548145,1654024
Rajveer,IND,0,10th Pass,47,Firozabad + Uttar Pradesh,175385,0
Shivpal Singh Yadav,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,64,Firozabad + Uttar Pradesh,99833148,12918796
Upendra Singh Rajput,Bharatiya Kisan Parivartan Party,0,Graduate Professional,0,Firozabad + Uttar Pradesh,2006000,0
Mulayam Singh Yadav   Winner ,SP, 1 ,Post Graduate,79,Mainpuri + Uttar Pradesh,205604593,22055657
Chakrapan5,Jan Adesh Akshuni Sena,0,12th Pass,32,Mainpuri + Uttar Pradesh,4391000,0
Hariram Shakya,Voters Party International,0,Post Graduate,81,Mainpuri + Uttar Pradesh,12816866,0
Kuldeep Kumar,Bhartiya Kisan Party,0,Graduate,27,Mainpuri + Uttar Pradesh,282000,0
Ombeer Lodhi,Jan Seva Sahayak Party,0,10th Pass,0,Mainpuri + Uttar Pradesh,7090100,0
Prem Singh Shakya,BJP,0,Others,60,Mainpuri + Uttar Pradesh,26146972,0
Rajat Kumar,Bhartiya Jan Nayak Party, 1 ,Graduate Professional,28,Mainpuri + Uttar Pradesh,2240815,0
Ravindra Singh Katar,Bhartiya Navodaya Party,0,Post Graduate,43,Mainpuri + Uttar Pradesh,1800000,0
Ravindra Singh Yadav,IND,0,Post Graduate,45,Mainpuri + Uttar Pradesh,1182079,0
Savendra Singh,IND,0,Graduate Professional,51,Mainpuri + Uttar Pradesh,28523500,65000
Shyam Singh,Swatantra Jantaraj Party,0,Post Graduate,44,Mainpuri + Uttar Pradesh,152465,0
Tej Pratap Singh Jatav,Moulik Adhikar Party,0,12th Pass,55,Mainpuri + Uttar Pradesh,1675200,0
Rajveer Singh   Winner ,BJP,0,Graduate Professional,58,Etah + Uttar Pradesh,383629735,100220000
Anand Prakash Singh Rajput,Rashtriya Backward Party,0,Post Graduate,54,Etah + Uttar Pradesh,7723000,0
Anuj Kumar,Subhashwadi Bhartiya Samajwadi Party (Subhas,0,Post Graduate,34,Etah + Uttar Pradesh,94000,0
Ashok Kumar,IND, 2 ,Graduate,55,Etah + Uttar Pradesh,12720000,0
Atar Singh,Rashtriya Shoshit Samaj Party,0,Post Graduate,59,Etah + Uttar Pradesh,7891600,445000
Bharat Singh,Rashtriya Kranti Party, 1 ,Graduate,58,Etah + Uttar Pradesh,1550000,190000
Hariom,IND,0,12th Pass,47,Etah + Uttar Pradesh,2670854,3108762
Indrapal,Rashtriya Surya Prakash Party,0,Literate,56,Etah + Uttar Pradesh,1102500,0
Ku. Devendra Singh Yadav,SP,0,Doctorate,70,Etah + Uttar Pradesh,2046415655,53156203
Naresh Chandra,Bhartiya Shakti Chetna Party, 1 ,Post Graduate,44,Etah + Uttar Pradesh,3743729,2701468
Parvati Nandan,Rashtriya Bharatiya Jan Jan Party,0,Post Graduate,53,Etah + Uttar Pradesh,7020269,0
Rashmi Yadav,Pragatishil Samajwadi Party (Lohia),0,Doctorate,45,Etah + Uttar Pradesh,8398348,506000
Satendra Kumar Panda,IND,0,12th Pass,65,Etah + Uttar Pradesh,20993298,3218593
Suraj Singh,Jan Adhikar Party,0,Post Graduate,77,Etah + Uttar Pradesh,13594065,103328
Sangh Mitra Maurya   Winner ,BJP, 2 ,Graduate Professional,34,Badaun + Uttar Pradesh,40372093,0
Atul Kumar,IND,0,Graduate,46,Badaun + Uttar Pradesh,18330769,1038000
Dharmendra Yadav,SP, 3 ,Post Graduate,40,Badaun + Uttar Pradesh,118688322,26510293
Hari Singh,IND,0,12th Pass,64,Badaun + Uttar Pradesh,1176000,300000
Kailash Kumar Mishra,AIFB,0,Graduate,0,Badaun + Uttar Pradesh,5234088,22000
Kirpa Shankar Shakya,IND,0,Not Given,39,Badaun + Uttar Pradesh,1734000,50000
Mahesh Shriwastav,Kalyankari Jantantrik Party,0,10th Pass,44,Badaun + Uttar Pradesh,9479895,0
Saleem Iqwal Shervani,INC, 5 ,Graduate,66,Badaun + Uttar Pradesh,763872000,5000000
Swami Paglanand,IND,0,12th Pass,0,Badaun + Uttar Pradesh,6385955,325000
Dharmendra Kumar   Winner ,BJP,0,10th Pass,50,Aonla + Uttar Pradesh,21766502,3324300
Dharmendra ,SHS,0,Post Graduate,36,Aonla + Uttar Pradesh,763881,0
Dinesh Kumar,Hindusthan Nirman Dal,0,12th Pass,34,Aonla + Uttar Pradesh,4320000,0
Hemendra Pal Singh,IND,0,Post Graduate,39,Aonla + Uttar Pradesh,713500,0
Irshad Ali Ansari,VANCHITSAMAJ INSAAF PARTY,0,Post Graduate,40,Aonla + Uttar Pradesh,2210000,0
Kunwar Sarvraj Singh,INC,0,Graduate Professional,64,Aonla + Uttar Pradesh,41189445,0
Lakshmi,IND,0,12th Pass,29,Aonla + Uttar Pradesh,724100,0
Mohd Ateeq,National Fifty Fifty Front,0,Graduate,61,Aonla + Uttar Pradesh,14289307,0
Pramod Kumar Yadav,Bhartiya Krishak Dal,0,Post Graduate,45,Aonla + Uttar Pradesh,1696700,0
Priti Kashyap,Rashtriya Mazdoor Ekta Party,0,Illiterate,27,Aonla + Uttar Pradesh,2081000,0
Ram Phal Shakya,Bahujan Mukti Party,0,10th Pass,67,Aonla + Uttar Pradesh,3574800,0
Rishi Pal,Jan Shakti Ekta Party,0,10th Pass,30,Aonla + Uttar Pradesh,736500,0
Ruchi Vira,BSP, 1 ,Graduate,57,Aonla + Uttar Pradesh,241164456,2100000
Sunil Kumar,Pragatishil Samajwadi Party (Lohia), 1 ,Graduate,35,Aonla + Uttar Pradesh,5377315,0
Santosh Kumar Gangwar   Winner ,BJP,0,Graduate Professional,70,Bareilly + Uttar Pradesh,126356142,13055209
Bhagwat Saran Gangwar,SP, 2 ,12th Pass,63,Bareilly + Uttar Pradesh,31857876,0
Jagpal,Akhand Samaj Party,0,8th Pass,41,Bareilly + Uttar Pradesh,1406083,0
Javed Khan,IND, 4 ,Literate,35,Bareilly + Uttar Pradesh,1414000,1300000
Laeek Ahmad Mansoori,Naitik Party,0,Literate,52,Bareilly + Uttar Pradesh,444925,0
Manoj Vikat,Bahujan Nyay Dal, 1 ,12th Pass,45,Bareilly + Uttar Pradesh,121000,0
Nitin Mohan,IND,0,Post Graduate,40,Bareilly + Uttar Pradesh,359091,0
Praveen Singh Aron,INC, 1 ,Graduate Professional,61,Bareilly + Uttar Pradesh,1477686028,46548771
Rabiya Akhtar,Khusro Sena Party, 1 ,Literate,40,Bareilly + Uttar Pradesh,7735000,0
Raheesh Miyan,VANCHITSAMAJ INSAAF PARTY,0,Literate,64,Bareilly + Uttar Pradesh,2075047,0
Rakesh Agarwal Advocate,IND,0,Post Graduate,61,Bareilly + Uttar Pradesh,81035000,0
Saman Tahir,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,26,Bareilly + Uttar Pradesh,4382566,0
Satish Kumar,CPI,0,Graduate,41,Bareilly + Uttar Pradesh,7376969,0
Syed Rashid Ali,IND,0,Post Graduate,41,Bareilly + Uttar Pradesh,10118000,0
Usha Agarwal,IND,0,Post Graduate,64,Bareilly + Uttar Pradesh,5857000,0
Yatendra Singh,Bahujan Samyak Party (Mission),0,Literate,50,Bareilly + Uttar Pradesh,19586551,1174000
Feroze Varun Gandhi   Winner ,BJP,0,Post Graduate,39,Pilibhit + Uttar Pradesh,603200539,28952800
Anita Tripathi,SHS,0,12th Pass,58,Pilibhit + Uttar Pradesh,10559842,5000000
Dr. Bharat,JD(U),0,Graduate Professional,45,Pilibhit + Uttar Pradesh,47676000,4380000
Dr. Sita Ram Rajput,Sabka Dal United,0,Doctorate,40,Pilibhit + Uttar Pradesh,7760000,0
Hemraj Verma,SP, 1 ,Graduate,43,Pilibhit + Uttar Pradesh,10931313,645587
Jafri Begum,IND,0,8th Pass,42,Pilibhit + Uttar Pradesh,16059000,3250000
Kaif Raza Khan,IND,0,Graduate,29,Pilibhit + Uttar Pradesh,30000,0
Mo. Hanif,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,Pilibhit + Uttar Pradesh,16759000,3250000
Munesh Singh,IND,0,8th Pass,46,Pilibhit + Uttar Pradesh,2260371,0
Sanjay Kumar Bharti,Naitik Party,0,8th Pass,50,Pilibhit + Uttar Pradesh,1606000,72000
Surendra Kumar Gupta,IND,0,Graduate,71,Pilibhit + Uttar Pradesh,38766636,0
Urvashi Singh,IND,0,Graduate Professional,34,Pilibhit + Uttar Pradesh,1522700,0
Varun Gandhi,IND,0,Graduate,35,Pilibhit + Uttar Pradesh,3711815,0
Arun Kumar Sagar   Winner ,BJP, 1 ,12th Pass,42,Shahjahanpur + Uttar Pradesh,43448049,1179697
Amar Chandra Jauhar,BSP, 5 ,Post Graduate,48,Shahjahanpur + Uttar Pradesh,15755445,1200128
Arun Kumar,IND,0,10th Pass,30,Shahjahanpur + Uttar Pradesh,208562,0
Brahm Swaroop Sagar,INC,0,Graduate,47,Shahjahanpur + Uttar Pradesh,52249560,2159156
Dharmvir Balmiki,Bhartiya Bhaichara Party,0,12th Pass,27,Shahjahanpur + Uttar Pradesh,100000,0
